subject,hand,run,volume,displacement
28,left,1,1,0.457053
28,left,1,2,0.458637
28,left,1,3,0.444541
28,left,1,4,0.446365
28,left,1,5,0.444109
28,left,1,6,0.457271
28,left,1,7,0.443327
28,left,1,8,0.444307
28,left,1,9,0.411821
28,left,1,10,0.423863
28,left,1,11,0.383777
28,left,1,12,0.375088
28,left,1,13,0.388931
28,left,1,14,0.367829
28,left,1,15,0.380214
28,left,1,16,0.344938
28,left,1,17,0.358262
28,left,1,18,0.320817
28,left,1,19,0.352694
28,left,1,20,0.32588
28,left,1,21,0.322281
28,left,1,22,0.32889
28,left,1,23,0.318408
28,left,1,24,0.335313
28,left,1,25,0.305045
28,left,1,26,0.298474
28,left,1,27,0.283017
28,left,1,28,0.264889
28,left,1,29,0.26735
28,left,1,30,0.264488
28,left,1,31,0.248663
28,left,1,32,0.241486
28,left,1,33,0.223568
28,left,1,34,0.217335
28,left,1,35,0.214377
28,left,1,36,0.20958
28,left,1,37,0.186803
28,left,1,38,0.18397
28,left,1,39,0.161437
28,left,1,40,0.168249
28,left,1,41,0.14991
28,left,1,42,0.162614
28,left,1,43,0.144088
28,left,1,44,0.154098
28,left,1,45,0.106566
28,left,1,46,0.136411
28,left,1,47,0.0918537
28,left,1,48,0.109932
28,left,1,49,0.0944325
28,left,1,50,0.0931318
28,left,1,51,0.0693912
28,left,1,52,0.0846829
28,left,1,53,0.0703149
28,left,1,54,0.068594
28,left,1,55,0.0769534
28,left,1,56,0.0457037
28,left,1,57,0.0631419
28,left,1,58,0.0462834
28,left,1,59,0.0569848
28,left,1,60,0.00372359
28,left,1,61,0.0422524
28,left,1,62,0.0490941
28,left,1,63,0.0525359
28,left,1,64,0.0616006
28,left,1,65,0.0860801
28,left,1,66,0.0794758
28,left,1,67,0.102024
28,left,1,68,0.0997123
28,left,1,69,0.105961
28,left,1,70,0.101165
28,left,1,71,0.125367
28,left,1,72,0.134091
28,left,1,73,0.131503
28,left,1,74,0.133368
28,left,1,75,0.159361
28,left,1,76,0.160753
28,left,1,77,0.163806
28,left,1,78,0.17174
28,left,1,79,0.165826
28,left,1,80,0.17395
28,left,1,81,0.188294
28,left,1,82,0.214319
28,left,1,83,0.230836
28,left,1,84,0.235233
28,left,1,85,0.247153
28,left,1,86,0.244727
28,left,1,87,0.261208
28,left,1,88,0.282746
28,left,1,89,0.308857
28,left,1,90,0.31677
28,left,1,91,0.317741
28,left,1,92,0.351551
28,left,1,93,0.35027
28,left,1,94,0.367713
28,left,1,95,0.382064
28,left,1,96,0.398712
28,left,1,97,0.416944
28,left,1,98,0.442271
28,left,1,99,0.467643
28,left,1,100,0.469709
28,left,1,101,0.500683
28,left,1,102,0.505176
28,left,1,103,0.541504
28,left,1,104,0.545084
28,left,1,105,0.582044
28,left,1,106,0.614351
28,left,1,107,0.61189
28,left,1,108,0.667379
28,left,1,109,0.644237
28,left,1,110,0.716162
28,left,1,111,0.683243
28,left,1,112,0.711368
28,left,1,113,0.714595
28,left,1,114,0.72626
28,left,1,115,0.702594
28,left,1,116,0.734076
28,left,1,117,0.694302
28,left,1,118,0.809613
28,left,2,1,1.01438
28,left,2,2,1.0007
28,left,2,3,0.994344
28,left,2,4,0.982538
28,left,2,5,0.995767
28,left,2,6,0.989815
28,left,2,7,0.981736
28,left,2,8,0.954667
