subject,hand,run,volume,displacement
42,left,1,1,0.248083
42,left,1,2,0.265496
42,left,1,3,0.253726
42,left,1,4,0.221206
42,left,1,5,0.254794
42,left,1,6,0.219284
42,left,1,7,0.235465
42,left,1,8,0.231725
42,left,1,9,0.208782
42,left,1,10,0.226647
42,left,1,11,0.223062
42,left,1,12,0.213868
42,left,1,13,0.225448
42,left,1,14,0.195953
42,left,1,15,0.215277
42,left,1,16,0.199044
42,left,1,17,0.184793
42,left,1,18,0.208935
42,left,1,19,0.189964
42,left,1,20,0.188583
42,left,1,21,0.195332
42,left,1,22,0.15931
42,left,1,23,0.181582
42,left,1,24,0.195385
42,left,1,25,0.174073
42,left,1,26,0.19472
42,left,1,27,0.156659
42,left,1,28,0.183316
42,left,1,29,0.154791
42,left,1,30,0.139512
42,left,1,31,0.152881
42,left,1,32,0.128121
42,left,1,33,0.155352
42,left,1,34,0.136077
42,left,1,35,0.129928
42,left,1,36,0.151448
42,left,1,37,0.125049
42,left,1,38,0.138863
42,left,1,39,0.131567
42,left,1,40,0.145483
42,left,1,41,0.0905848
42,left,1,42,0.117609
42,left,1,43,0.119131
42,left,1,44,0.0818599
42,left,1,45,0.10057
42,left,1,46,0.089617
42,left,1,47,0.078003
42,left,1,48,0.0970771
42,left,1,49,0.0623629
42,left,1,50,0.0856583
42,left,1,51,0.0663867
42,left,1,52,0.0716419
42,left,1,53,0.0733689
42,left,1,54,0.0573485
42,left,1,55,0.0840169
42,left,1,56,0.0698885
42,left,1,57,0.0421366
42,left,1,58,0.0707037
42,left,1,59,0.0421066
42,left,1,60,0.0045612
42,left,1,61,0.0476499
42,left,1,62,0.0504757
42,left,1,63,0.0393567
42,left,1,64,0.0574201
42,left,1,65,0.061277
42,left,1,66,0.0617576
42,left,1,67,0.0722977
42,left,1,68,0.061211
42,left,1,69,0.0767228
42,left,1,70,0.0727637
42,left,1,71,0.0733312
42,left,1,72,0.0734582
42,left,1,73,0.0722339
42,left,1,74,0.0695647
42,left,1,75,0.0847616
42,left,1,76,0.0700899
42,left,1,77,0.0770236
42,left,1,78,0.0886321
42,left,1,79,0.0723134
42,left,1,80,0.108622
42,left,1,81,0.0912455
42,left,1,82,0.0999016
42,left,1,83,0.11424
42,left,1,84,0.105155
42,left,1,85,0.109373
42,left,1,86,0.121652
42,left,1,87,0.10822
42,left,1,88,0.152873
42,left,1,89,0.124545
42,left,1,90,0.149703
42,left,1,91,0.143154
