subject,hand,trial,digit,absolute_error
34,left,1,D4,2.0456478363002293
34,left,2,D4,59.22484393142952
34,left,3,D3,108.89252603449987
34,left,4,D5,25.344007365052263
34,left,5,D3,34.416693332744394
34,left,6,D5,35.78747053554123
34,left,7,D5,58.113013052703046
34,left,8,D4,42.47055359074416
34,left,9,D3,101.00189795247809
34,left,10,D2,69.42431155829853
34,left,11,D1,2.4377603790715257
34,left,12,D3,47.74193548387096
34,left,13,D2,149.18753342754044
34,left,14,D4,94.71039342840169
34,left,15,D2,7.151496126872612
34,left,16,D5,20.100006981302776
34,left,17,D2,28.18587767478882
34,left,18,D1,0.9821839863996608
34,left,19,D2,69.03492278163384
34,left,20,D3,45.68613501070512
34,left,21,D5,35.92634135934895
34,left,22,D2,44.61674813697154
34,left,23,D5,66.5955919514314
34,left,24,D3,93.68048864207594
34,left,25,D4,43.97734482641232
34,left,26,D4,73.84297701788104
34,left,27,D3,119.18579105086344
34,left,28,D1,1.5214758438724953
34,left,29,D2,45.75106604389285
34,left,30,D4,56.669316032474235
34,left,31,D4,76.12935231141522
34,left,32,D2,49.98809970247299
34,left,33,D1,1.1845938707099006
34,left,34,D5,16.341202127826612
34,left,35,D3,86.93690687162645
34,left,36,D5,66.07833285755905
34,left,37,D4,90.27423779696466
34,left,38,D2,7.704662846444177
34,left,39,D3,107.51598088195452
34,left,40,D1,0.4301075268817204
34,left,41,D5,46.244989933886785
34,left,42,D5,17.697276427595867
34,left,43,D3,122.02357359281372
34,left,44,D4,78.98874198913194
34,left,45,D5,76.22904921608561
34,left,46,D3,30.03792165310632
34,left,47,D5,76.78979949234275
34,left,48,D4,48.212995376021375
34,left,49,D1,1.7060222890648526
34,left,50,D2,5.699504622000517
34,left,51,D4,49.01491826958625
34,left,52,D2,6.757419226175596
34,left,53,D3,23.79156544684058
34,left,54,D2,22.61250785396562
34,left,55,D5,71.41831576872497
34,left,56,D2,3.225806451612903
34,left,57,D5,94.8886412251365
34,left,58,D3,107.79981330311276
34,left,59,D4,23.096996473102458
34,left,60,D2,1.86666228632202
34,left,61,D5,76.69616419694653
34,left,62,D2,5.739514348785872
34,left,63,D3,24.35673887413089
34,left,64,D5,58.18985699493034
34,left,65,D1,1.5409325692888354
34,left,66,D3,118.81527422752669
34,left,67,D1,11.783192791903545
34,left,68,D2,3.850087390845578
34,left,69,D3,3.586128602962737
34,left,70,D4,31.650647068673596
34,left,71,D4,45.067429796493826
34,left,72,D4,6.1871613844402775
34,left,73,D5,24.3552178695628
34,left,74,D2,4.664598632125198
34,left,75,D5,74.69952351750433
34,left,76,D3,4.091980272258371
34,left,77,D4,3.8960639732581397
34,left,78,D3,5.7321923798528305
34,left,79,D3,34.90607171682415
34,left,80,D5,61.32409978907025
34,left,81,D1,1.363765224200153
34,left,82,D3,114.20400300662733
34,left,83,D2,0.7896643211288235
34,left,84,D5,65.72710499253242
34,left,85,D4,88.88789566355963
34,left,86,D4,66.01937608176799
34,left,87,D4,79.87685247711941
34,left,88,D2,6.021505376344086
34,left,89,D2,8.384257089177298
34,left,90,D1,0.7817648720335303
34,right,1,D5,18.406570276708816
34,right,2,D5,21.78586031267764
34,right,3,D4,18.721394349559006
34,right,4,D5,12.356839699555024
34,right,5,D4,23.56423849250253
34,right,6,D1,13.740327840760086
34,right,7,D3,3.8594346332683087
34,right,8,D2,9.08877973263482
34,right,9,D3,6.384195911597795
34,right,10,D4,7.894642141221664
34,right,11,D2,3.272222644531125
34,right,12,D5,7.053076320279819
34,right,13,D2,6.275133352461858
