subject,hand,run,volume,displacement
40,left,1,1,0.168977
40,left,1,2,0.18712
40,left,1,3,0.23481
40,left,1,4,0.217484
40,left,1,5,0.34793
40,left,1,6,0.231152
40,left,1,7,0.25835
40,left,1,8,0.310728
40,left,1,9,0.338364
40,left,1,10,0.270725
40,left,1,11,0.302101
40,left,1,12,0.30394
40,left,1,13,0.318282
40,left,1,14,0.281831
40,left,1,15,0.29936
40,left,1,16,0.256144
40,left,1,17,0.225809
40,left,1,18,0.252804
40,left,1,19,0.252369
40,left,1,20,0.298024
40,left,1,21,0.237952
40,left,1,22,0.295292
40,left,1,23,0.256032
40,left,1,24,0.317951
40,left,1,25,0.286692
40,left,1,26,0.304165
40,left,1,27,0.285633
40,left,1,28,0.241135
40,left,1,29,0.262225
40,left,1,30,0.250983
40,left,1,31,0.270665
40,left,1,32,0.304934
40,left,1,33,0.248374
40,left,1,34,0.255529
40,left,1,35,0.197244
40,left,1,36,0.242061
40,left,1,37,0.238828
40,left,1,38,0.260591
40,left,1,39,0.243859
40,left,1,40,0.208931
40,left,1,41,0.235038
40,left,1,42,0.190183
40,left,1,43,0.240407
40,left,1,44,0.167581
40,left,1,45,0.206769
40,left,1,46,0.188472
40,left,1,47,0.110575
40,left,1,48,0.148852
40,left,1,49,0.175062
40,left,1,50,0.0671029
40,left,1,51,0.0786502
40,left,1,52,0.0904144
40,left,1,53,0.101011
40,left,1,54,0.137369
40,left,1,55,0.0590349
40,left,1,56,0.115722
40,left,1,57,0.0465623
40,left,1,58,0.0970721
40,left,1,59,0.0865475
40,left,1,60,0.0106911
40,left,1,61,0.0479098
40,left,1,62,0.0463233
40,left,1,63,0.0788935
40,left,1,64,0.0609789
40,left,1,65,0.0912689
40,left,1,66,0.074915
40,left,1,67,0.0988576
40,left,1,68,0.0896904
40,left,1,69,0.108063
40,left,1,70,0.109408
40,left,1,71,0.175307
40,left,1,72,0.143356
40,left,1,73,0.276264
40,left,1,74,0.204264
40,left,1,75,0.222793
40,left,1,76,0.158671
40,left,1,77,0.187503
40,left,1,78,0.165054
40,left,1,79,0.167606
40,left,1,80,0.167207
40,left,1,81,0.134984
40,left,1,82,0.193497
40,left,1,83,0.143657
40,left,1,84,0.153122
40,left,1,85,0.11915
40,left,1,86,0.18538
40,left,1,87,0.143664
40,left,1,88,0.183424
40,left,1,89,0.165879
40,left,1,90,0.181763
40,left,1,91,0.205748
