subject,hand,run,volume,displacement
12,left,1,1,0.49403
12,left,1,2,0.492368
12,left,1,3,0.469025
12,left,1,4,0.47962
12,left,1,5,0.479686
12,left,1,6,0.471267
12,left,1,7,0.462483
12,left,1,8,0.448027
12,left,1,9,0.432803
12,left,1,10,0.427276
12,left,1,11,0.412119
12,left,1,12,0.405871
12,left,1,13,0.40494
12,left,1,14,0.380976
12,left,1,15,0.371294
12,left,1,16,0.371663
12,left,1,17,0.375706
12,left,1,18,0.36811
12,left,1,19,0.359786
12,left,1,20,0.351077
12,left,1,21,0.340986
12,left,1,22,0.338837
12,left,1,23,0.308469
12,left,1,24,0.313379
12,left,1,25,0.301099
12,left,1,26,0.321599
12,left,1,27,0.287062
12,left,1,28,0.287599
12,left,1,29,0.280852
12,left,1,30,0.270633
12,left,1,31,0.268968
12,left,1,32,0.252872
12,left,1,33,0.231401
12,left,1,34,0.229459
12,left,1,35,0.226136
12,left,1,36,0.214429
12,left,1,37,0.219577
12,left,1,38,0.186681
12,left,1,39,0.177591
12,left,1,40,0.192512
12,left,1,41,0.170751
12,left,1,42,0.176965
12,left,1,43,0.154798
12,left,1,44,0.142033
12,left,1,45,0.142048
12,left,1,46,0.149345
12,left,1,47,0.110969
12,left,1,48,0.111709
12,left,1,49,0.0993156
12,left,1,50,0.0949224
12,left,1,51,0.0966291
12,left,1,52,0.0803883
12,left,1,53,0.0693508
12,left,1,54,0.0698803
12,left,1,55,0.0676266
12,left,1,56,0.0621155
12,left,1,57,0.0612498
12,left,1,58,0.0538994
12,left,1,59,0.0485363
12,left,1,60,0.00369748
12,left,1,61,0.0696431
12,left,1,62,0.0483672
12,left,1,63,0.073697
12,left,1,64,0.0842189
12,left,1,65,0.0563562
12,left,1,66,0.0915499
12,left,1,67,0.100758
12,left,1,68,0.0981251
12,left,1,69,0.0932671
12,left,1,70,0.094265
12,left,1,71,0.0917653
12,left,1,72,0.118796
12,left,1,73,0.135136
12,left,1,74,0.12965
12,left,1,75,0.13668
12,left,1,76,0.149201
12,left,1,77,0.152477
12,left,1,78,0.175633
12,left,1,79,0.180586
12,left,1,80,0.185142
12,left,1,81,0.226357
12,left,1,82,0.226212
12,left,1,83,0.214572
12,left,1,84,0.247711
12,left,1,85,0.254759
12,left,1,86,0.248529
12,left,1,87,0.275015
12,left,1,88,0.289122
12,left,1,89,0.275876
12,left,1,90,0.304273
12,left,1,91,0.315389
12,left,1,92,0.312317
12,left,1,93,0.341308
12,left,1,94,0.353949
12,left,1,95,0.341196
12,left,1,96,0.362669
12,left,1,97,0.372163
12,left,1,98,0.372061
12,left,1,99,0.399867
12,left,1,100,0.368297
12,left,1,101,0.40074
12,left,1,102,0.423845
12,left,1,103,0.421436
12,left,1,104,0.459348
12,left,1,105,0.466062
12,left,1,106,0.45075
12,left,1,107,0.492996
12,left,1,108,0.507599
12,left,1,109,0.516362
12,left,1,110,0.549575
12,left,1,111,0.541991
12,left,1,112,0.546005
12,left,1,113,0.55128
12,left,1,114,0.568331
12,left,1,115,0.578914
12,left,1,116,0.581764
12,left,1,117,0.588673
12,left,1,118,0.5999
12,left,2,1,0.741138
12,left,2,2,0.742158
12,left,2,3,0.697385
12,left,2,4,0.712008
12,left,2,5,0.659501
12,left,2,6,0.648776
12,left,2,7,0.64803
12,left,2,8,0.64436
12,left,2,9,0.64168
12,left,2,10,0.627912
12,left,2,11,0.612827
12,left,2,12,0.590699
12,left,2,13,0.577108
12,left,2,14,0.55946
12,left,2,15,0.546887
12,left,2,16,0.529388
12,left,2,17,0.526948
12,left,2,18,0.51241
12,left,2,19,0.503938
12,left,2,20,0.489843
12,left,2,21,0.483763
12,left,2,22,0.491186
12,left,2,23,0.471666
12,left,2,24,0.464119
12,left,2,25,0.444674
12,left,2,26,0.432002
12,left,2,27,0.421831
12,left,2,28,0.402496
12,left,2,29,0.407699
12,left,2,30,0.391723
12,left,2,31,0.378013
12,left,2,32,0.361573
12,left,2,33,0.355667
12,left,2,34,0.34532
12,left,2,35,0.336349
12,left,2,36,0.313481
12,left,2,37,0.299787
12,left,2,38,0.303738
12,left,2,39,0.329044
12,left,2,40,0.346437
12,left,2,41,0.33399
12,left,2,42,0.298803
12,left,2,43,0.282006
12,left,2,44,0.274188
12,left,2,45,0.233484
12,left,2,46,0.217102
12,left,2,47,0.208316
12,left,2,48,0.167451
12,left,2,49,0.16478
12,left,2,50,0.155436
12,left,2,51,0.141387
12,left,2,52,0.138514
12,left,2,53,0.112297
12,left,2,54,0.0901319
12,left,2,55,0.103604
12,left,2,56,0.0878099
12,left,2,57,0.0802236
12,left,2,58,0.0814083
12,left,2,59,0.0529415
12,left,2,60,0.00449593
12,left,2,61,0.0622533
12,left,2,62,0.0509912
12,left,2,63,0.0715704
12,left,2,64,0.0741662
12,left,2,65,0.0691262
12,left,2,66,0.089677
12,left,2,67,0.102778
12,left,2,68,0.115863
12,left,2,69,0.11402
12,left,2,70,0.12284
12,left,2,71,0.165572
12,left,2,72,0.172881
12,left,2,73,0.212359
12,left,2,74,0.220161
12,left,2,75,0.218724
12,left,2,76,0.239383
12,left,2,77,0.246206
12,left,2,78,0.259195
12,left,2,79,0.272417
12,left,2,80,0.293829
12,left,2,81,0.301506
12,left,2,82,0.304829
12,left,2,83,0.327666
12,left,2,84,0.334132
12,left,2,85,0.331261
12,left,2,86,0.367294
12,left,2,87,0.36611
12,left,2,88,0.377761
12,left,2,89,0.403713
12,left,2,90,0.406928
12,left,2,91,0.41848
12,left,2,92,0.426143
12,left,2,93,0.433154
12,left,2,94,0.457037
12,left,2,95,0.459386
12,left,2,96,0.486287
12,left,2,97,0.508064
12,left,2,98,0.49702
12,left,2,99,0.51848
12,left,2,100,0.530084
12,left,2,101,0.543997
12,left,2,102,0.556155
12,left,2,103,0.577429
12,left,2,104,0.605838
12,left,2,105,0.611761
12,left,2,106,0.619497
12,left,2,107,0.646431
12,left,2,108,0.661022
12,left,2,109,0.676171
12,left,2,110,0.69994
12,left,2,111,0.710732
12,left,2,112,0.709447
12,left,2,113,0.733586
12,left,2,114,0.745217
12,left,2,115,0.761565
12,left,2,116,0.766338
12,left,2,117,0.786875
12,left,2,118,0.783311
12,left,3,1,0.706422
12,left,3,2,0.685917
12,left,3,3,0.680518
12,left,3,4,0.706429
12,left,3,5,0.684939
12,left,3,6,0.670315
12,left,3,7,0.648511
12,left,3,8,0.641712
12,left,3,9,0.625556
12,left,3,10,0.60825
12,left,3,11,0.575781
12,left,3,12,0.572047
12,left,3,13,0.54998
12,left,3,14,0.542806
12,left,3,15,0.523742
12,left,3,16,0.508843
12,left,3,17,0.495728
12,left,3,18,0.485717
12,left,3,19,0.476778
12,left,3,20,0.454789
12,left,3,21,0.449627
12,left,3,22,0.431043
12,left,3,23,0.418781
12,left,3,24,0.407723
12,left,3,25,0.400107
12,left,3,26,0.381416
12,left,3,27,0.367535
12,left,3,28,0.347181
12,left,3,29,0.333747
12,left,3,30,0.329141
12,left,3,31,0.316764
12,left,3,32,0.31032
12,left,3,33,0.28025
12,left,3,34,0.273338
12,left,3,35,0.259227
12,left,3,36,0.251173
12,left,3,37,0.245313
12,left,3,38,0.231079
12,left,3,39,0.233317
12,left,3,40,0.220654
12,left,3,41,0.21004
12,left,3,42,0.202682
12,left,3,43,0.192324
12,left,3,44,0.179157
12,left,3,45,0.179375
12,left,3,46,0.164695
12,left,3,47,0.151806
12,left,3,48,0.144996
12,left,3,49,0.135255
12,left,3,50,0.116072
12,left,3,51,0.111346
12,left,3,52,0.109034
12,left,3,53,0.0869009
12,left,3,54,0.0861565
12,left,3,55,0.0857504
12,left,3,56,0.0732526
12,left,3,57,0.0669516
12,left,3,58,0.0504943
12,left,3,59,0.0466956
12,left,3,60,0.00972809
12,left,3,61,0.0688703
12,left,3,62,0.0655817
12,left,3,63,0.0644469
12,left,3,64,0.0791749
12,left,3,65,0.0830028
12,left,3,66,0.107454
12,left,3,67,0.120181
12,left,3,68,0.118211
12,left,3,69,0.120165
12,left,3,70,0.121428
12,left,3,71,0.124534
12,left,3,72,0.139154
12,left,3,73,0.136225
12,left,3,74,0.14191
12,left,3,75,0.140395
12,left,3,76,0.152441
12,left,3,77,0.154071
12,left,3,78,0.176413
12,left,3,79,0.171156
12,left,3,80,0.186618
12,left,3,81,0.195003
12,left,3,82,0.211629
12,left,3,83,0.229017
12,left,3,84,0.232401
12,left,3,85,0.240198
12,left,3,86,0.248766
12,left,3,87,0.261979
12,left,3,88,0.273137
12,left,3,89,0.282076
12,left,3,90,0.288731
12,left,3,91,0.307323
12,left,3,92,0.329213
12,left,3,93,0.343006
