subject,hand,trial,digit,absolute_error
37,left,1,D3,2.47667263002377
37,left,2,D2,5.7321923798528305
37,left,3,D1,2.6200895802652915
37,left,4,D3,3.9483216056441175
37,left,5,D4,2.5900695462950183
37,left,6,D2,3.097980975942301
37,left,7,D5,0.8602150537634408
37,left,8,D4,3.8772570285265875
37,left,9,D4,5.1819943651555205
37,left,10,D5,1.075268817204301
37,left,11,D2,1.7204301075268815
37,left,12,D5,2.8255675824711672
37,left,13,D3,1.2327460554310683
37,left,14,D5,4.135202352045381
37,left,15,D1,1.9480319866290698
37,left,16,D2,2.6104200457823885
37,left,17,D4,2.6181391622879904
37,left,18,D3,3.551514993311438
37,left,19,D4,3.293084347333205
37,left,20,D2,3.255879372440314
37,left,21,D3,4.388864837603598
37,left,22,D2,5.091436142972501
37,left,23,D1,4.174094314866879
37,left,24,D2,2.127390587841333
37,left,25,D4,11.18497431602072
37,left,26,D4,3.0188346353334605
37,left,27,D5,2.9277990736147808
37,left,28,D3,23.232598602707903
37,left,29,D5,2.47667263002377
37,left,30,D5,2.3691877414198013
37,left,31,D3,3.8594346332683087
37,left,32,D1,9.751041516286103
37,left,33,D5,5.530471326425664
37,left,34,D2,4.281564078723615
37,left,35,D3,1.7452366131253993
37,left,36,D4,1.5635297440670606
37,left,37,D2,3.760321626866071
37,left,38,D4,0.6451612903225806
37,left,39,D3,3.4614453707600243
37,left,40,D3,1.075268817204301
37,left,41,D3,1.776176505727925
37,left,42,D5,4.3175610595852785
37,left,43,D3,3.969069981706668
37,left,44,D5,0.7817648720335303
37,left,45,D2,2.7497927025002555
37,left,46,D4,1.391364771622293
37,left,47,D5,2.0327783408753968
37,left,48,D5,3.097980975942301
37,left,49,D4,4.7773075996528656
37,left,50,D1,4.78339979916182
37,left,51,D2,1.3925880604882597
37,left,52,D4,2.1953895648888038
37,left,53,D2,1.9480319866290698
37,left,54,D1,4.419827938798473
37,left,55,D3,2.013142285993559
37,left,56,D4,3.8679528557023612
37,left,57,D4,1.7345346814170892
37,left,58,D2,8.391277149942715
37,left,59,D2,2.5900695462950183
37,left,60,D3,2.164986197917451
37,left,61,D5,1.5601466670485378
37,left,62,D3,4.7588326870194955
37,left,63,D1,2.4654921108621366
37,left,64,D2,4.314611194008739
37,left,65,D5,1.776176505727925
37,left,66,D1,4.026284571987118
37,left,67,D4,2.8067774408268122
37,left,68,D5,5.975763563825689
37,left,69,D5,2.6104200457823885
37,left,70,D3,2.3125071365117
37,left,71,D2,4.624370644248432
37,left,72,D4,3.3444760668491926
37,left,73,D2,1.3090695811439952
37,left,74,D5,1.5409325692888354
37,left,75,D5,2.417246836971951
37,left,76,D5,2.0440523253400613
37,left,77,D3,3.8919481840987693
37,left,78,D2,4.1981139614211935
37,left,79,D1,4.679651210952581
37,left,80,D3,1.5687833381154646
37,left,81,D3,1.9337974695775606
37,left,82,D5,2.164986197917451
37,left,83,D4,6.271622370600663
37,left,84,D4,1.7452366131253993
37,left,85,D1,2.952083036673909
37,left,86,D2,4.160877589716406
37,left,87,D2,2.456542268507283
37,left,88,D4,2.798742640947462
37,left,89,D4,2.873066259787029
37,left,90,D3,2.9358437339458128
37,right,1,D3,2.417246836971951
37,right,2,D3,4.7773075996528656
37,right,3,D2,1.8434904421418878
37,right,4,D4,4.160877589716406
37,right,5,D2,5.025001745325694
37,right,6,D4,2.0456478363002293
37,right,7,D3,3.8884464815253055
37,right,8,D2,1.9983601826552437
37,right,9,D5,4.706350014346394
37,right,10,D5,2.3205450935442458
37,right,11,D1,1.9852005035741802
37,right,12,D3,1.2784769236767053
37,right,13,D1,0.8880882528639625
37,right,14,D4,1.7345346814170892
37,right,15,D5,1.7204301075268815
37,right,16,D2,2.3689929633864706
37,right,17,D5,1.8491190831466024
37,right,18,D4,3.0429516877449907
37,right,19,D1,0.9088129728550846
37,right,20,D2,1.3925880604882597
37,right,21,D5,3.698238166293205
37,right,22,D4,4.521521009810514
37,right,23,D3,1.9480319866290698
37,right,24,D4,3.235599369043082
37,right,25,D5,1.2628461048898525
37,right,26,D1,1.0976947824444019
37,right,27,D5,3.562164102496642
37,right,28,D4,0.8830022075055187
37,right,29,D2,3.7719131115486224
37,right,30,D3,1.9354838709677418
37,right,31,D3,3.6559139784946235
37,right,32,D3,2.3689929633864706
37,right,33,D4,1.9354838709677418
37,right,34,D5,1.7452366131253993
37,right,35,D2,1.3418484052620179
37,right,36,D2,2.62813147565657
37,right,37,D3,4.091980272258371
37,right,38,D2,2.456542268507283
37,right,39,D3,4.167997212167696
37,right,40,D5,3.390051652435438
37,right,41,D4,3.005695033030837
37,right,42,D2,1.7660044150110374
37,right,43,D3,1.1623795653171305
37,right,44,D5,1.5053763440860215
37,right,45,D4,4.834493673943902
37,right,46,D1,2.4377603790715257
37,right,47,D4,2.0676011760226904
37,right,48,D5,0.7896643211288235
37,right,49,D2,1.1623795653171305
37,right,50,D2,3.293084347333205
37,right,51,D1,1.3925880604882597
37,right,52,D3,2.187168021886125
37,right,53,D4,4.537658499779271
37,right,54,D5,3.6775805711236162
37,right,55,D4,3.6869808842837757
37,right,56,D2,1.324503311258278
37,right,57,D3,1.9480319866290698
37,right,58,D4,2.873066259787029
37,right,59,D3,4.849143535702221
37,right,60,D2,0.6962940302441298
37,right,61,D4,0.9821839863996608
37,right,62,D1,1.5452538631346577
37,right,63,D4,2.8067774408268122
37,right,64,D5,4.440441264319813
37,right,65,D5,0.4910919931998304
37,right,66,D2,1.6979995630052276
37,right,67,D3,1.5409325692888354
37,right,68,D2,1.5409325692888354
37,right,69,D5,2.127390587841333
37,right,70,D5,3.243646044439593
37,right,71,D3,0.8880882528639625
37,right,72,D1,0.9088129728550846
37,right,73,D2,1.86666228632202
37,right,74,D5,4.254781175682666
37,right,75,D2,2.900696204366341
37,right,76,D2,1.6745275727987523
37,right,77,D3,1.9852005035741802
37,right,78,D4,6.5763793923873894
37,right,79,D5,4.174094314866879
37,right,80,D3,0.662251655629139
37,right,81,D3,4.368452957733498
37,right,82,D4,3.9704010071483604
37,right,83,D3,4.091295672600459
37,right,84,D4,1.776176505727925
37,right,85,D2,0.6962940302441298
37,right,86,D1,0.4910919931998304
37,right,87,D5,1.5635297440670606
