subject,hand,trial,digit,absolute_error
53,left,1,D4,4.306736499274678
53,left,2,D4,3.504011454736323
53,left,3,D3,5.050035865234619
53,left,4,D4,4.109804735874062
53,left,5,D3,4.913084537014566
53,left,6,D5,3.55235301145585
53,left,7,D3,4.29533243928012
53,left,8,D2,2.727530448400306
53,left,9,D1,7.9154985498829795
53,left,10,D5,1.9354838709677418
53,left,11,D2,3.233350904158278
53,left,12,D3,7.313205558990724
53,left,13,D2,2.187168021886125
53,left,14,D2,3.8884464815253055
53,left,15,D4,2.6481354985235046
53,left,16,D1,2.85892271938024
53,left,17,D5,2.5250179326173097
53,left,18,D5,3.243646044439593
53,left,19,D4,4.965901662697911
53,left,20,D4,2.9358437339458128
53,left,21,D4,5.658961682600165
53,left,22,D3,5.161290322580645
53,left,23,D3,5.533497708167703
53,left,24,D1,4.043434297198443
53,left,25,D2,4.0252529626035
53,left,26,D4,7.035883848301772
53,left,27,D1,5.296270997047009
53,left,28,D2,1.7345346814170892
53,left,29,D5,1.579328642257647
53,left,30,D3,1.9337974695775606
53,left,31,D5,1.1245080146505102
53,left,32,D5,1.7790502283546
53,left,33,D2,6.818826121000765
53,left,34,D3,2.664264758591888
53,left,35,D5,2.127390587841333
53,left,36,D2,5.455060896800612
53,left,37,D4,4.351044306549512
53,left,38,D1,8.676160394383537
53,left,39,D2,4.516129032258064
53,left,40,D2,4.601642569177204
53,left,41,D1,1.7660044150110374
53,left,42,D4,7.578498619898569
53,left,43,D5,2.3125071365117
53,left,44,D5,4.834493673943902
53,left,45,D3,9.163487068007965
53,left,46,D3,6.094307341386561
53,left,47,D2,6.021505376344086
53,left,48,D3,6.085903375489981
53,left,49,D5,3.2807520328291875
53,left,50,D5,3.5768193642956043
53,left,51,D4,1.7204301075268815
53,left,52,D3,3.7719131115486224
53,left,53,D2,1.9480319866290698
53,left,54,D4,5.563948960913242
53,left,55,D3,2.873066259787029
53,left,56,D1,5.452877837130507
53,left,57,D3,4.440441264319813
53,left,58,D4,5.533497708167703
53,left,59,D2,5.933879440081689
53,left,60,D2,2.1712182701007054
53,left,61,D3,6.2987588303168724
53,left,62,D5,2.727530448400306
53,left,63,D4,2.2490160293010204
53,left,64,D5,0.9245595415733012
53,left,65,D5,5.024435191882825
53,left,66,D1,2.2998508007919374
53,left,67,D3,6.2987588303168724
53,left,68,D2,4.737767804196698
53,left,69,D4,6.085903375489981
53,left,70,D4,4.834493673943902
53,left,71,D2,8.005833546876657
53,left,72,D5,2.127390587841333
53,left,73,D3,3.698238166293205
53,left,74,D1,1.7660044150110374
53,left,75,D3,8.398709158216084
53,left,76,D3,34.852498931065206
53,left,77,D5,3.390051652435438
53,left,78,D5,3.127059488134121
53,left,79,D4,6.037669270666921
53,left,80,D4,7.124328204993284
53,left,81,D4,4.45617233446797
53,left,82,D3,4.564427531617486
53,left,83,D5,4.5045553446591144
53,left,84,D2,8.702088613099024
53,left,85,D1,5.855543763297574
53,left,86,D2,5.488473912222009
53,left,87,D2,6.768291143521462
53,left,88,D2,7.820219638236739
53,left,89,D4,4.3175610595852785
53,left,90,D5,4.773178284700535
53,right,1,D4,5.488473912222009
53,right,2,D4,5.399489625136775
53,right,3,D3,6.240464783186336
53,right,4,D5,5.330333141317041
53,right,5,D5,3.7154117232866564
53,right,6,D4,5.95560151072254
53,right,7,D3,5.5354987427294375
53,right,8,D2,4.135202352045381
53,right,9,D1,5.975763563825689
53,right,10,D2,1.4732759795994912
53,right,11,D4,2.931829697680735
53,right,12,D2,7.1047060229117
53,right,13,D5,0.4910919931998304
53,right,14,D2,2.8303455093606495
53,right,15,D3,4.736329956038875
53,right,16,D3,4.323675715481665
53,right,17,D1,4.849143535702221
53,right,18,D5,3.8919481840987693
53,right,19,D2,1.7060222890648526
53,right,20,D5,1.0935840109430626
53,right,21,D1,7.965006927372434
53,right,22,D5,3.7610370799304818
53,right,23,D4,3.818897376468179
53,right,24,D3,1.6039956316065496
53,right,25,D4,6.1871613844402775
53,right,26,D5,3.293084347333205
53,right,27,D2,5.050035865234619
53,right,28,D3,5.699298208096811
53,right,29,D5,4.160877589716406
53,right,30,D3,7.100206670257428
53,right,31,D3,7.745082042339779
53,right,32,D2,4.649518261268522
53,right,33,D4,5.8732080868504974
53,right,34,D4,1.5214758438724953
53,right,35,D1,5.402011925198134
53,right,36,D2,7.936784069268777
53,right,37,D5,0.9821839863996608
53,right,38,D2,4.027553126915917
53,right,39,D3,1.4503481021831706
53,right,40,D3,7.0869336085762855
53,right,41,D2,5.699298208096811
53,right,42,D4,3.289215829171039
53,right,43,D1,3.089209924888756
53,right,44,D5,8.033177953691752
53,right,45,D4,1.9867549668874172
53,right,46,D4,6.085903375489981
53,right,47,D2,5.067891697028867
53,right,48,D3,1.7452366131253993
53,right,49,D5,3.908824360167651
53,right,50,D3,5.8732080868504974
53,right,51,D4,4.516129032258064
53,right,52,D5,3.9967203653104875
53,right,53,D1,4.599701601583875
53,right,54,D2,2.62813147565657
53,right,55,D5,3.5768193642956043
53,right,56,D2,0.6163730277155341
53,right,57,D5,4.731182795698924
53,right,58,D4,2.9277990736147808
53,right,59,D1,3.703020391834747
53,right,60,D1,1.324503311258278
53,right,61,D3,7.7702086388850535
53,right,62,D3,3.289215829171039
53,right,63,D3,3.233350904158278
53,right,64,D4,3.127059488134121
53,right,65,D5,3.818897376468179
53,right,66,D4,4.516129032258064
53,right,67,D4,2.4654921108621366
53,right,68,D2,2.6104200457823885
53,right,69,D3,4.0252529626035
53,right,70,D2,3.818897376468179
53,right,71,D2,4.6410901870884915
53,right,72,D5,3.8394328113261342
53,right,73,D3,6.236559139784946
53,right,74,D1,4.624370644248432
53,right,75,D1,3.562164102496642
53,right,76,D5,1.5214758438724953
53,right,77,D5,4.281564078723615
53,right,78,D4,3.306766407169029
53,right,79,D3,1.768552922661299
53,right,80,D5,6.008551392350659
53,right,81,D5,3.682476102131186
53,right,82,D3,1.3090695811439952
53,right,83,D2,3.6775805711236162
53,right,84,D2,2.6481354985235046
53,right,85,D2,6.1794706291227905
53,right,86,D3,4.951160157490839
53,right,87,D4,1.1623795653171305
53,right,88,D4,2.7736786247199037
53,right,89,D4,5.05138441955941
53,right,90,D2,5.510143704439281
