subject,hand,run,volume,displacement
20,left,1,1,0.303704
20,left,1,2,0.274036
20,left,1,3,0.279834
20,left,1,4,0.297886
20,left,1,5,0.295988
20,left,1,6,0.299159
20,left,1,7,0.223602
20,left,1,8,0.259944
20,left,1,9,0.238459
20,left,1,10,0.270975
20,left,1,11,0.235893
20,left,1,12,0.235183
20,left,1,13,0.218291
20,left,1,14,0.209183
20,left,1,15,0.225521
20,left,1,16,0.202555
20,left,1,17,0.23604
20,left,1,18,0.277686
20,left,1,19,0.249038
20,left,1,20,0.269981
20,left,1,21,0.281283
20,left,1,22,0.269722
20,left,1,23,0.267497
20,left,1,24,0.273186
20,left,1,25,0.27441
20,left,1,26,0.258539
20,left,1,27,0.16596
20,left,1,28,0.146251
20,left,1,29,0.16695
20,left,1,30,0.206421
20,left,1,31,0.185898
20,left,1,32,0.182255
20,left,1,33,0.177539
20,left,1,34,0.220335
20,left,1,35,0.196885
20,left,1,36,0.224421
20,left,1,37,0.220709
20,left,1,38,0.205748
20,left,1,39,0.15383
20,left,1,40,0.194787
20,left,1,41,0.204509
20,left,1,42,0.204078
20,left,1,43,0.200868
20,left,1,44,0.170616
20,left,1,45,0.162326
20,left,1,46,0.149892
20,left,1,47,0.150527
20,left,1,48,0.15781
20,left,1,49,0.115671
20,left,1,50,0.0926861
20,left,1,51,0.109267
20,left,1,52,0.109101
20,left,1,53,0.106277
20,left,1,54,0.108034
20,left,1,55,0.0981697
20,left,1,56,0.107398
20,left,1,57,0.115744
20,left,1,58,0.11403
20,left,1,59,0.0825345
20,left,1,60,0.00444177
20,left,1,61,0.0656045
20,left,1,62,0.0847527
20,left,1,63,0.0768378
20,left,1,64,0.0818033
20,left,1,65,0.0873521
20,left,1,66,0.102223
20,left,1,67,0.128016
20,left,1,68,0.0979383
20,left,1,69,0.0773029
20,left,1,70,0.0909972
20,left,1,71,0.0760864
20,left,1,72,0.105065
20,left,1,73,0.0799427
20,left,1,74,0.0931179
20,left,1,75,0.0945498
20,left,1,76,0.120199
20,left,1,77,0.105298
20,left,1,78,0.111599
20,left,1,79,0.103468
20,left,1,80,0.109277
20,left,1,81,0.102865
20,left,1,82,0.108939
20,left,1,83,0.141929
20,left,1,84,0.121037
20,left,1,85,0.15038
20,left,1,86,0.121726
20,left,1,87,0.162772
20,left,1,88,0.1523
20,left,1,89,0.174406
20,left,1,90,0.166782
20,left,1,91,0.168289
20,left,1,92,0.193347
20,left,1,93,0.16192
20,left,1,94,0.177083
20,left,1,95,0.177431
20,left,1,96,0.177591
20,left,1,97,0.191109
20,left,1,98,0.1737
20,left,1,99,0.284586
20,left,1,100,0.291727
20,left,1,101,0.245327
20,left,1,102,0.282732
20,left,1,103,0.244885
20,left,1,104,0.295455
20,left,1,105,0.273469
20,left,1,106,0.294798
20,left,1,107,0.27663
20,left,1,108,0.311085
20,left,1,109,0.262838
20,left,1,110,0.299725
20,left,1,111,0.280072
20,left,1,112,0.324894
20,left,1,113,0.328463
20,left,1,114,0.357117
20,left,1,115,0.325553
20,left,1,116,0.361993
20,left,1,117,0.326501
20,left,1,118,0.413755
20,left,2,1,0.440733
20,left,2,2,0.448747
20,left,2,3,0.457449
20,left,2,4,0.519789
20,left,2,5,0.455453
20,left,2,6,0.478598
20,left,2,7,0.45786
20,left,2,8,0.464866
20,left,2,9,0.445694
20,left,2,10,0.453794
20,left,2,11,0.474802
20,left,2,12,0.511108
20,left,2,13,0.510179
20,left,2,14,0.541754
20,left,2,15,0.543622
20,left,2,16,0.500779
20,left,2,17,0.523338
20,left,2,18,0.4957
20,left,2,19,0.493423
20,left,2,20,0.497355
20,left,2,21,0.472366
20,left,2,22,0.51012
20,left,2,23,0.457937
20,left,2,24,0.487675
20,left,2,25,0.431612
20,left,2,26,0.462696
20,left,2,27,0.439457
20,left,2,28,0.462241
20,left,2,29,0.438953
20,left,2,30,0.437022
20,left,2,31,0.429676
20,left,2,32,0.429413
20,left,2,33,0.427957
20,left,2,34,0.427584
20,left,2,35,0.402637
20,left,2,36,0.436685
20,left,2,37,0.387869
20,left,2,38,0.424474
20,left,2,39,0.40449
20,left,2,40,0.410007
20,left,2,41,0.386897
20,left,2,42,0.405913
20,left,2,43,0.385351
20,left,2,44,0.39467
20,left,2,45,0.420673
20,left,2,46,0.399195
20,left,2,47,0.435938
20,left,2,48,0.422011
20,left,2,49,0.427
20,left,2,50,0.418205
20,left,2,51,0.411072
20,left,2,52,0.456483
20,left,2,53,0.446919
20,left,2,54,0.435389
20,left,2,55,0.457472
20,left,2,56,0.432548
20,left,2,57,0.429685
20,left,2,58,0.282312
20,left,2,59,0.069477
20,left,2,60,0.00878953
20,left,2,61,0.0726551
20,left,2,62,0.085819
20,left,2,63,0.0758351
20,left,2,64,0.100692
20,left,2,65,0.170175
20,left,2,66,0.445062
20,left,2,67,0.409829
20,left,2,68,0.436418
20,left,2,69,0.434347
20,left,2,70,0.462196
20,left,2,71,0.464332
20,left,2,72,0.486846
20,left,2,73,0.471447
20,left,2,74,0.540923
20,left,2,75,0.531631
20,left,2,76,0.553506
20,left,2,77,0.561801
20,left,2,78,0.562488
20,left,2,79,0.564818
20,left,2,80,0.582255
20,left,2,81,0.62131
20,left,2,82,0.611379
20,left,2,83,0.638502
20,left,2,84,0.60857
20,left,2,85,0.596447
20,left,2,86,0.592371
20,left,2,87,0.557763
20,left,2,88,0.594333
20,left,2,89,0.59781
20,left,2,90,0.626695
20,left,2,91,0.616767
20,left,2,92,0.644504
20,left,2,93,0.646164
20,left,2,94,0.658993
20,left,2,95,0.707751
20,left,2,96,0.688125
20,left,2,97,0.723911
20,left,2,98,0.749223
20,left,2,99,0.748873
20,left,2,100,0.767589
20,left,2,101,0.753879
20,left,2,102,0.891716
20,left,2,103,0.899317
20,left,2,104,0.930865
20,left,2,105,0.940907
20,left,2,106,0.979782
20,left,2,107,0.922124
20,left,2,108,0.909836
20,left,2,109,0.874571
20,left,2,110,0.927105
20,left,2,111,0.917961
20,left,2,112,0.967663
20,left,2,113,0.962826
20,left,2,114,0.994253
20,left,2,115,0.983019
20,left,2,116,1.01247
20,left,2,117,1.03315
20,left,2,118,1.01555
20,left,3,1,0.531996
20,left,3,2,0.52923
20,left,3,3,0.51368
20,left,3,4,0.485641
20,left,3,5,0.495435
20,left,3,6,0.496204
20,left,3,7,0.492161
20,left,3,8,0.459428
20,left,3,9,0.472745
20,left,3,10,0.427906
20,left,3,11,0.469112
20,left,3,12,0.398299
20,left,3,13,0.420885
20,left,3,14,0.349082
20,left,3,15,0.420799
20,left,3,16,0.456152
20,left,3,17,0.466346
