subject,hand,trial,digit,absolute_error
43,left,1,D5,2.0327783408753968
43,left,2,D5,2.3452946161005905
43,left,3,D4,5.127557798855614
43,left,4,D5,2.4282560706401766
43,left,5,D1,4.3175610595852785
43,left,6,D4,0.7817648720335303
43,left,7,D3,4.2324746775664375
43,left,8,D2,2.324759130634261
43,left,9,D3,2.931829697680735
43,left,10,D4,3.6625725691521955
43,left,11,D3,2.727530448400306
43,left,12,D5,4.167997212167696
43,left,13,D2,1.7660044150110374
43,left,14,D2,3.395999126010455
43,left,15,D3,2.6556789289846026
43,left,16,D4,1.7452366131253993
43,left,17,D2,0.662251655629139
43,left,18,D1,6.937521409535099
43,left,19,D3,5.13140194730147
43,left,20,D5,2.8303455093606495
43,left,21,D2,1.8491190831466024
43,left,22,D5,2.0456478363002293
43,left,23,D4,6.25216707459502
43,left,24,D5,4.139341614047034
43,left,25,D2,2.0888820907323895
43,left,26,D3,5.9104272677049
43,left,27,D3,2.1618378577408324
43,left,28,D1,2.187168021886125
43,left,29,D4,4.35176122086386
43,left,30,D3,8.316856165109773
43,left,31,D2,8.604982549562646
43,left,32,D4,1.0856091350503527
43,left,33,D4,5.1819943651555205
43,left,34,D5,6.240464783186336
43,left,35,D1,5.904166073347818
43,left,36,D2,6.25216707459502
43,left,37,D5,2.657721619603274
43,left,38,D2,4.939197911871102
43,left,39,D1,3.289215829171039
43,left,40,D5,6.037669270666921
43,left,41,D2,4.649518261268522
43,left,42,D3,4.254781175682666
43,left,43,D3,3.2568274051510584
43,left,44,D5,3.255879372440314
43,left,45,D2,2.456542268507283
43,left,46,D4,22.919215564019677
43,left,47,D4,3.867594939155121
43,left,48,D2,4.570236095604205
43,left,49,D1,4.174094314866879
43,left,50,D4,2.456542268507283
43,left,51,D3,2.727530448400306
43,left,52,D5,2.2490160293010204
43,left,53,D4,3.157130199510472
43,left,54,D3,3.4614453707600243
43,left,55,D4,1.5601466670485378
43,left,56,D1,4.160877589716406
43,left,57,D5,2.3452946161005905
43,left,58,D4,2.804400699596407
43,left,59,D5,5.547862175723622
43,left,60,D2,2.3689929633864706
43,left,61,D5,2.9465519591989824
43,left,62,D4,4.2324746775664375
43,left,63,D1,0.4910919931998304
43,left,64,D2,4.500395259259472
43,left,65,D3,2.5569538473534106
43,left,66,D3,3.225806451612903
43,left,67,D3,5.594004400501576
43,left,68,D2,2.466053533336448
43,left,69,D3,2.727530448400306
43,left,70,D5,0.48344936739439015
43,left,71,D2,3.8772570285265875
43,left,72,D4,1.9480319866290698
43,left,73,D3,2.711149513234841
43,left,74,D2,1.3090695811439952
43,left,75,D1,5.330333141317041
43,left,76,D1,1.6446079145855195
43,left,77,D5,2.164986197917451
43,left,78,D4,4.858226096031415
43,left,79,D3,3.4690693628341784
43,left,80,D5,3.969069981706668
43,left,81,D4,3.8960639732581397
43,left,82,D3,5.1819943651555205
43,left,83,D2,5.3808741425025115
43,left,84,D2,3.0079127231393765
43,left,85,D5,1.1037527593818983
43,left,86,D5,2.6104200457823885
43,left,87,D4,1.1845938707099006
43,left,88,D4,0.6818826121000765
43,left,89,D2,1.6979995630052276
43,left,90,D3,5.416487488616917
43,right,1,D2,4.951160157490839
43,right,2,D1,4.467333127202153
43,right,3,D5,4.99037406958181
43,right,4,D2,4.706350014346394
43,right,5,D5,3.4904732262507987
43,right,6,D3,4.306736499274678
43,right,7,D1,4.7773075996528656
43,right,8,D5,6.008551392350659
43,right,9,D3,5.026778496350996
43,right,10,D3,4.45617233446797
43,right,11,D4,9.414432942950503
43,right,12,D5,6.425144310096679
43,right,13,D4,5.252049856276067
43,right,14,D2,5.330333141317041
43,right,15,D4,7.1047060229117
43,right,16,D2,4.500395259259472
43,right,17,D4,3.969069981706668
43,right,18,D3,7.315159525175324
43,right,19,D2,5.428045675251764
43,right,20,D3,4.649518261268522
43,right,21,D5,5.180139092590037
43,right,22,D2,2.4064384235201772
43,right,23,D5,0.6818826121000765
43,right,24,D4,5.448373025937012
43,right,25,D4,4.570236095604205
43,right,26,D4,6.236559139784946
43,right,27,D5,0.7896643211288235
43,right,28,D3,6.121829559141931
43,right,29,D3,6.025550414982391
43,right,30,D4,4.45617233446797
43,right,31,D1,2.466053533336448
43,right,32,D1,4.301075268817204
43,right,33,D2,5.3808741425025115
43,right,34,D3,10.657059034367553
43,right,35,D2,5.376344086021505
43,right,36,D5,6.466701808316556
43,right,37,D3,7.127606976369971
43,right,38,D3,5.394441486930164
43,right,39,D4,2.1618378577408324
43,right,40,D1,5.608801399192814
43,right,41,D2,4.7773075996528656
43,right,42,D2,3.2568274051510584
43,right,43,D5,4.109804735874062
43,right,44,D1,2.2179559816512806
43,right,45,D3,2.900696204366341
43,right,46,D3,6.008551392350659
43,right,47,D4,10.10752688172043
43,right,48,D5,4.0252529626035
43,right,49,D4,3.0188346353334605
43,right,50,D4,2.7956989247311825
43,right,51,D5,5.823212477456182
43,right,52,D5,6.485513573222497
43,right,53,D2,4.2324746775664375
43,right,54,D2,6.545369752923587
43,right,55,D2,5.80099469164599
43,right,56,D4,6.425144310096679
43,right,57,D5,4.516129032258064
43,right,58,D5,4.368452957733498
43,right,59,D5,3.7610370799304818
43,right,60,D2,4.139341614047034
43,right,61,D3,4.35176122086386
43,right,62,D2,2.456542268507283
43,right,63,D3,5.708104015034927
43,right,64,D4,4.368452957733498
43,right,65,D3,6.796966489984968
43,right,66,D4,8.172043010752688
43,right,67,D1,3.8884464815253055
43,right,68,D4,5.699298208096811
43,right,69,D2,3.0079127231393765
43,right,70,D3,4.95334526004754
43,right,71,D5,5.416487488616917
43,right,72,D1,4.19977012974106
43,right,73,D3,27.033336037561206
43,right,74,D5,4.7773075996528656
43,right,75,D5,6.88526011740392
43,right,76,D5,4.306736499274678
43,right,77,D5,6.333477722221679
43,right,78,D2,4.564427531617486
