subject,hand,run,volume,displacement
5,left,1,1,0.792006
5,left,1,2,0.735259
5,left,1,3,0.652941
5,left,1,4,0.690046
5,left,1,5,0.640937
5,left,1,6,0.681255
5,left,1,7,0.66077
5,left,1,8,0.683859
5,left,1,9,0.696043
5,left,1,10,0.63645
5,left,1,11,0.644315
5,left,1,12,0.559198
5,left,1,13,0.583866
5,left,1,14,0.521584
5,left,1,15,0.487011
5,left,1,16,0.458948
5,left,1,17,0.444868
5,left,1,18,0.458933
5,left,1,19,0.382694
5,left,1,20,0.435976
5,left,1,21,0.413418
5,left,1,22,0.410048
5,left,1,23,0.443397
5,left,1,24,0.370314
5,left,1,25,0.413547
5,left,1,26,0.35594
5,left,1,27,0.398404
5,left,1,28,0.332684
5,left,1,29,0.311011
5,left,1,30,0.359918
5,left,1,31,0.259076
5,left,1,32,0.355777
5,left,1,33,0.296236
5,left,1,34,0.292583
5,left,1,35,0.295272
5,left,1,36,0.248497
5,left,1,37,0.269574
5,left,1,38,0.200778
5,left,1,39,0.210737
5,left,1,40,0.210806
5,left,1,41,0.146323
5,left,1,42,0.197731
5,left,1,43,0.153452
5,left,1,44,0.135999
5,left,1,45,0.162078
5,left,1,46,0.0881994
5,left,1,47,0.130265
5,left,1,48,0.0756058
5,left,1,49,0.125759
5,left,1,50,0.0872201
5,left,1,51,0.0937603
5,left,1,52,0.0850358
5,left,1,53,0.0907591
5,left,1,54,0.11927
5,left,1,55,0.0465119
5,left,1,56,0.083134
5,left,1,57,0.09962
5,left,1,58,0.0797567
5,left,1,59,0.0907186
5,left,1,60,0.00357825
5,left,1,61,0.111664
5,left,1,62,0.129685
5,left,1,63,0.0949499
5,left,1,64,0.137257
5,left,1,65,0.132725
5,left,1,66,0.109707
5,left,1,67,0.133625
5,left,1,68,0.181453
5,left,1,69,0.261801
5,left,1,70,0.200659
5,left,1,71,0.248433
5,left,1,72,0.22415
5,left,1,73,0.159892
5,left,1,74,0.156233
5,left,1,75,0.112263
5,left,1,76,0.0960113
5,left,1,77,0.112532
5,left,1,78,0.0938643
5,left,1,79,0.169669
5,left,1,80,0.132693
5,left,1,81,0.129785
5,left,1,82,0.15676
5,left,1,83,0.152668
5,left,1,84,0.121049
5,left,1,85,0.157312
5,left,1,86,0.121026
5,left,1,87,0.152679
5,left,1,88,0.134605
5,left,1,89,0.144168
5,left,1,90,0.184904
5,left,1,91,0.126402
5,left,1,92,0.181149
5,left,1,93,0.143572
5,left,1,94,0.140753
5,left,1,95,0.162214
5,left,1,96,0.201214
5,left,1,97,0.240317
5,left,1,98,0.312616
5,left,1,99,0.461139
5,left,1,100,0.353953
5,left,1,101,0.28577
5,left,1,102,0.263332
5,left,1,103,0.169258
5,left,1,104,0.166469
5,left,1,105,0.236553
5,left,1,106,0.312001
5,left,1,107,0.183731
5,left,1,108,0.167242
5,left,1,109,0.251956
5,left,1,110,0.138967
5,left,1,111,0.139347
5,left,1,112,0.211541
5,left,1,113,0.211465
5,left,1,114,0.303032
5,left,1,115,0.237739
5,left,1,116,0.277712
5,left,1,117,0.27312
5,left,1,118,0.361724
5,left,2,1,0.750344
5,left,2,2,0.648831
5,left,2,3,0.715462
5,left,2,4,0.636965
5,left,2,5,0.535029
5,left,2,6,0.535474
5,left,2,7,0.502223
5,left,2,8,0.521623
5,left,2,9,0.573284
5,left,2,10,0.462678
5,left,2,11,0.552438
5,left,2,12,0.55729
5,left,2,13,0.456204
5,left,2,14,0.397082
5,left,2,15,0.403344
5,left,2,16,0.415939
5,left,2,17,0.462488
5,left,2,18,0.46878
5,left,2,19,0.307521
5,left,2,20,0.239262
5,left,2,21,0.389307
5,left,2,22,0.422766
5,left,2,23,0.337613
5,left,2,24,0.367556
5,left,2,25,0.490694
5,left,2,26,0.346027
5,left,2,27,0.345305
5,left,2,28,0.30463
5,left,2,29,0.4855
5,left,2,30,0.616741
5,left,2,31,0.533648
5,left,2,32,0.560955
5,left,2,33,0.599819
5,left,2,34,0.543505
5,left,2,35,0.337275
5,left,2,36,0.259038
5,left,2,37,0.291427
5,left,2,38,0.404192
5,left,2,39,0.387649
5,left,2,40,0.456556
5,left,2,41,0.450639
5,left,2,42,0.400989
5,left,2,43,0.305791
5,left,2,44,0.471762
5,left,2,45,0.422832
5,left,2,46,0.272733
5,left,2,47,0.345031
5,left,2,48,0.358743
5,left,2,49,0.240085
5,left,2,50,0.283497
5,left,2,51,0.17795
5,left,2,52,0.157994
5,left,2,53,0.177142
5,left,2,54,0.198958
5,left,2,55,0.186847
5,left,2,56,0.195624
5,left,2,57,0.144584
5,left,2,58,0.190431
5,left,2,59,0.24871
5,left,2,60,0.00807813
5,left,2,61,0.127161
5,left,2,62,0.22625
5,left,2,63,0.152072
5,left,2,64,0.101903
5,left,2,65,0.092408
5,left,2,66,0.0875321
5,left,2,67,0.139811
5,left,2,68,0.121513
5,left,2,69,0.144795
5,left,2,70,0.146734
5,left,2,71,0.196707
5,left,2,72,0.278967
5,left,2,73,0.320305
5,left,2,74,0.145119
5,left,2,75,0.554791
5,left,2,76,0.270636
5,left,2,77,0.189378
5,left,2,78,0.137031
5,left,2,79,0.224152
5,left,2,80,0.613014
5,left,2,81,0.631987
5,left,2,82,0.289651
5,left,2,83,0.176966
5,left,2,84,0.263858
5,left,2,85,0.225074
5,left,2,86,0.201843
5,left,2,87,0.279046
5,left,2,88,0.196612
5,left,2,89,0.299623
5,left,2,90,0.630064
5,left,2,91,0.599875
5,left,2,92,0.681066
5,left,2,93,0.902044
5,left,2,94,0.771512
5,left,2,95,0.527639
5,left,2,96,0.341381
5,left,2,97,0.353015
5,left,2,98,0.339562
5,left,2,99,0.27376
5,left,2,100,0.511126
5,left,2,101,0.659985
5,left,2,102,0.29705
5,left,2,103,0.813471
5,left,2,104,0.554615
5,left,2,105,0.824835
5,left,2,106,0.813015
5,left,2,107,0.322422
5,left,2,108,0.814459
5,left,2,109,0.555687
5,left,2,110,0.333397
5,left,2,111,0.282828
5,left,2,112,0.266662
5,left,2,113,0.534714
5,left,2,114,0.549002
5,left,2,115,0.605711
5,left,2,116,0.915381
5,left,2,117,0.453364
5,left,2,118,0.550504
5,left,3,1,0.555749
5,left,3,2,0.683016
5,left,3,3,0.713566
5,left,3,4,0.412701
5,left,3,5,0.45297
5,left,3,6,0.451852
5,left,3,7,0.39297
5,left,3,8,0.463117
5,left,3,9,0.441795
5,left,3,10,0.451734
5,left,3,11,0.539253
5,left,3,12,0.454291
5,left,3,13,0.28184
5,left,3,14,0.389503
5,left,3,15,0.349202
5,left,3,16,0.388291
5,left,3,17,0.34618
5,left,3,18,0.299837
5,left,3,19,0.298265
5,left,3,20,0.372879
5,left,3,21,0.338589
5,left,3,22,0.178222
5,left,3,23,0.457204
5,left,3,24,0.481855
5,left,3,25,0.518357
5,left,3,26,0.552453
5,left,3,27,0.468381
5,left,3,28,0.42652
5,left,3,29,0.428056
5,left,3,30,0.311996
5,left,3,31,0.487195
5,left,3,32,0.33679
