subject,hand,trial,digit,absolute_error
35,left,1,D5,2.798742640947462
35,left,2,D5,37.97535131225179
35,left,3,D4,41.5045180931089
35,left,4,D1,14.946656826747864
35,left,5,D5,17.320037727231153
35,left,6,D2,13.166594512810793
35,left,7,D3,53.34844096347204
35,left,8,D2,19.082327743615114
35,left,9,D2,28.858604838616913
35,left,10,D3,11.394849765113264
35,left,11,D4,2.3205450935442458
35,left,12,D3,29.529276685005943
35,left,13,D5,6.969673323191158
35,left,14,D3,21.10415186334829
35,left,15,D4,31.93817043862859
35,left,16,D4,37.22067018006381
35,left,17,D2,14.231866101110462
35,left,18,D1,11.161245288973406
35,left,19,D1,10.301821768248601
35,left,20,D2,9.718304175518139
35,left,21,D5,15.08900670286793
35,left,22,D4,23.31062591665516
35,left,23,D3,19.84519859021492
35,left,24,D4,39.561996910355276
35,left,25,D5,2.6181391622879904
35,left,26,D1,15.27936969987483
35,left,27,D5,13.12570691804724
35,left,28,D4,24.955125230867406
35,left,29,D2,9.39534844927984
35,left,30,D3,21.331482475661726
35,left,31,D3,25.962918531483975
35,left,32,D3,13.000895152295605
35,left,33,D4,54.05084951754384
35,left,34,D5,7.984500932257418
35,left,35,D2,10.856091350503528
35,left,36,D2,25.398737853574946
35,left,37,D5,5.093998689015683
35,left,38,D4,11.341673595675868
35,left,39,D5,16.643586527170864
35,left,40,D3,10.224964995843932
35,left,41,D2,12.9051583097895
35,left,42,D5,17.44773066665865
35,left,43,D3,16.150420332792976
35,left,44,D1,10.19393980197231
35,left,45,D2,15.672008971210882
35,left,46,D4,30.159276293163213
35,left,47,D5,7.695136780757368
35,left,48,D2,14.845276289626735
35,left,49,D3,14.27741661920636
35,left,50,D4,20.663224706458625
35,left,51,D1,23.928284573653947
35,left,52,D4,28.52351267626902
35,left,53,D2,14.650290276608782
35,left,54,D3,34.21704763198347
35,left,55,D5,0.7896643211288235
35,left,56,D3,13.727048974175405
35,left,57,D2,3.850087390845578
35,left,58,D1,15.462563827151481
35,left,59,D2,45.56977533008599
35,left,60,D3,10.324940773777456
35,left,61,D4,18.410830526702064
35,left,62,D2,8.571071656298994
35,left,63,D3,6.937521409535099
35,left,64,D4,13.776825180022424
35,left,65,D2,4.664598632125198
35,left,66,D4,6.613532814338058
35,left,67,D5,7.074407376213142
35,left,68,D1,13.340640951708155
35,left,69,D5,10.255115597711228
35,left,70,D5,10.025008427420815
35,left,71,D3,26.017406248341484
35,left,72,D4,9.291617476644161
35,left,73,D3,7.29310244571036
35,left,74,D2,7.80280592986593
35,left,75,D2,8.422813440683747
35,left,76,D4,47.65289881217042
35,left,77,D5,6.412548662399823
35,left,78,D4,43.77471562640929
35,left,79,D2,8.348563884397116
35,left,80,D1,3.3182343958434393
35,left,81,D5,3.225806451612903
35,left,82,D4,8.319518938018494
35,left,83,D3,11.503663226606543
35,left,84,D1,9.687485153228454
35,left,85,D2,36.595882168159406
35,left,86,D3,53.24681957648042
35,left,87,D4,30.1204725698648
35,left,88,D5,15.635297440670604
35,left,89,D5,2.6181391622879904
35,left,90,D3,25.833984018436276
35,right,1,D4,2.512500872662847
35,right,2,D4,6.434193116919513
35,right,3,D3,0.3081865138577671
35,right,4,D4,7.862232251265283
35,right,5,D3,4.874058211708909
35,right,6,D5,6.459301658384208
35,right,7,D3,9.879253041999615
35,right,8,D2,3.719076350595548
35,right,9,D1,5.718458038575671
35,right,10,D5,7.938139963413336
35,right,11,D2,10.714064467597636
35,right,12,D3,6.818826121000765
35,right,13,D2,9.970950426113692
35,right,14,D5,6.3923846183835265
35,right,15,D2,6.989674594175863
35,right,16,D4,8.398709158216084
35,right,17,D1,7.862232251265283
35,right,18,D5,2.456542268507283
35,right,19,D3,8.565757588966799
35,right,20,D5,9.14413614478711
35,right,21,D2,6.688952133698385
35,right,22,D3,27.480655681520172
35,right,23,D2,9.589708953114426
35,right,24,D5,3.8679528557023612
35,right,25,D1,6.895868277655412
35,right,26,D1,6.747048087903063
35,right,27,D4,3.698238166293205
35,right,28,D4,3.682476102131186
35,right,29,D5,6.256540855254886
35,right,30,D3,7.597123006715023
35,right,31,D2,4.6410901870884915
35,right,32,D5,6.7790516750327425
35,right,33,D4,4.043434297198443
35,right,34,D4,4.679651210952581
35,right,35,D3,5.903896385603802
35,right,36,D2,7.565456494951134
35,right,37,D4,0.2150537634408602
35,right,38,D5,4.834493673943902
35,right,39,D1,6.322650683677903
35,right,40,D5,2.7264389185652536
35,right,41,D3,13.341127629194585
35,right,42,D4,6.471198738086164
35,right,43,D4,14.249600534244035
35,right,44,D4,4.388864837603598
35,right,45,D2,5.240179160530583
35,right,46,D2,10.246328073710757
35,right,47,D5,6.094307341386561
35,right,48,D2,8.420332322480437
35,right,49,D3,11.213733091308379
35,right,50,D3,6.7790516750327425
35,right,51,D5,1.1245080146505102
35,right,52,D1,9.059764245532666
35,right,53,D3,1.5687833381154646
35,right,54,D2,4.368452957733498
35,right,55,D4,10.504099712552135
35,right,56,D2,8.59066487856024
35,right,57,D3,6.178419849777512
35,right,58,D4,4.323675715481665
35,right,59,D3,10.014645914176917
35,right,60,D3,11.295351176151806
35,right,61,D4,12.275940816775114
35,right,62,D1,11.93797570087979
35,right,63,D5,3.504011454736323
35,right,64,D1,5.922969353549503
35,right,65,D2,11.029706348139626
35,right,66,D4,13.32095599793288
35,right,67,D2,3.089209924888756
35,right,68,D5,6.685346432691855
35,right,69,D2,5.081815086806213
35,right,70,D5,5.990398719809006
35,right,71,D5,7.248048043681641
35,right,72,D3,6.165455053674049
35,right,73,D4,9.056503906000382
35,right,74,D2,12.681596476121223
35,right,75,D2,9.249946316040269
35,right,76,D5,5.7556074783292175
35,right,77,D5,5.23917073558204
35,right,78,D3,4.78339979916182
35,right,79,D1,10.680381533569411
35,right,80,D4,6.208740538740353
35,right,81,D1,14.182559695188868
35,right,82,D2,12.475071559806553
35,right,83,D3,9.426904717563005
35,right,84,D3,8.164368027771983
35,right,85,D5,4.160877589716406
35,right,86,D4,11.221852286518041
35,right,87,D5,5.703976274369091
35,right,88,D3,9.914615557411565
35,right,89,D2,7.409488765557264
35,right,90,D4,9.874831256576098
