subject,hand,run,volume,displacement
23,left,1,1,0.516568
23,left,1,2,0.553642
23,left,1,3,0.480322
23,left,1,4,0.567196
23,left,1,5,0.495089
23,left,1,6,0.536297
23,left,1,7,0.49399
23,left,1,8,0.513457
23,left,1,9,0.504462
23,left,1,10,0.441406
23,left,1,11,0.486792
23,left,1,12,0.449212
23,left,1,13,0.411346
23,left,1,14,0.45209
23,left,1,15,0.406919
23,left,1,16,0.381529
23,left,1,17,0.37506
23,left,1,18,0.34307
23,left,1,19,0.411633
23,left,1,20,0.33621
23,left,1,21,0.41992
23,left,1,22,0.361677
23,left,1,23,0.340734
23,left,1,24,0.388866
23,left,1,25,0.321605
23,left,1,26,0.306537
23,left,1,27,0.339265
23,left,1,28,0.26939
23,left,1,29,0.29228
23,left,1,30,0.288944
23,left,1,31,0.226713
23,left,1,32,0.285076
23,left,1,33,0.22986
23,left,1,34,0.236
23,left,1,35,0.225694
23,left,1,36,0.191366
23,left,1,37,0.197226
23,left,1,38,0.187424
23,left,1,39,0.197622
23,left,1,40,0.167211
23,left,1,41,0.183698
23,left,1,42,0.172595
23,left,1,43,0.155125
23,left,1,44,0.16876
23,left,1,45,0.136031
23,left,1,46,0.13231
23,left,1,47,0.134121
23,left,1,48,0.117038
23,left,1,49,0.140992
23,left,1,50,0.0995117
23,left,1,51,0.100724
23,left,1,52,0.0708677
23,left,1,53,0.057845
23,left,1,54,0.0817296
23,left,1,55,0.0593546
23,left,1,56,0.0730554
23,left,1,57,0.0789988
23,left,1,58,0.0454298
23,left,1,59,0.0700036
23,left,1,60,0.00537387
23,left,1,61,0.0685098
23,left,1,62,0.0627143
23,left,1,63,0.050369
23,left,1,64,0.0864099
23,left,1,65,0.0745434
23,left,1,66,0.0988479
23,left,1,67,0.115401
23,left,1,68,0.103669
23,left,1,69,0.137664
23,left,1,70,0.116779
23,left,1,71,0.148477
23,left,1,72,0.114034
23,left,1,73,0.127576
23,left,1,74,0.158848
23,left,1,75,0.148121
23,left,1,76,0.169936
23,left,1,77,0.189039
23,left,1,78,0.175296
23,left,1,79,0.212468
23,left,1,80,0.216831
23,left,1,81,0.207393
23,left,1,82,0.25634
23,left,1,83,0.231546
23,left,1,84,0.271101
23,left,1,85,0.279134
23,left,1,86,0.264564
23,left,1,87,0.313625
23,left,1,88,0.282082
23,left,1,89,0.324037
23,left,1,90,0.311557
23,left,1,91,0.349615
23,left,1,92,0.351514
23,left,1,93,0.350009
23,left,1,94,0.398552
23,left,1,95,0.363939
23,left,1,96,0.423487
23,left,1,97,0.398765
23,left,1,98,0.402572
23,left,1,99,0.455084
23,left,1,100,0.407113
23,left,1,101,0.492747
23,left,1,102,0.509988
23,left,1,103,0.471406
23,left,1,104,0.525634
23,left,1,105,0.533152
23,left,1,106,0.497528
23,left,1,107,0.572475
23,left,1,108,0.55796
23,left,1,109,0.602085
23,left,1,110,0.623619
23,left,1,111,0.59988
23,left,1,112,0.62903
23,left,1,113,0.638954
23,left,1,114,0.629784
23,left,1,115,0.694831
23,left,1,116,0.665757
23,left,1,117,0.709396
23,left,1,118,0.700876
23,left,2,1,0.778173
23,left,2,2,0.804311
23,left,2,3,0.760177
23,left,2,4,0.768602
23,left,2,5,0.750998
23,left,2,6,0.718491
23,left,2,7,0.738451
23,left,2,8,0.686952
23,left,2,9,0.697325
23,left,2,10,0.643362
23,left,2,11,0.64503
23,left,2,12,0.658146
23,left,2,13,0.596909
23,left,2,14,0.62703
23,left,2,15,0.600115
23,left,2,16,0.568807
23,left,2,17,0.591748
23,left,2,18,0.549691
23,left,2,19,0.55708
23,left,2,20,0.5404
23,left,2,21,0.512507
23,left,2,22,0.545577
23,left,2,23,0.497143
23,left,2,24,0.520623
23,left,2,25,0.485695
23,left,2,26,0.468257
23,left,2,27,0.474207
23,left,2,28,0.435302
23,left,2,29,0.451867
23,left,2,30,0.410148
23,left,2,31,0.428807
23,left,2,32,0.391357
23,left,2,33,0.413354
23,left,2,34,0.364762
23,left,2,35,0.368856
23,left,2,36,0.339203
23,left,2,37,0.344825
23,left,2,38,0.345248
23,left,2,39,0.301167
23,left,2,40,0.314582
23,left,2,41,0.28608
23,left,2,42,0.281074
23,left,2,43,0.248412
23,left,2,44,0.24699
23,left,2,45,0.232455
23,left,2,46,0.19036
23,left,2,47,0.19173
23,left,2,48,0.152065
23,left,2,49,0.177096
23,left,2,50,0.133194
23,left,2,51,0.158436
23,left,2,52,0.120361
23,left,2,53,0.10972
23,left,2,54,0.110742
23,left,2,55,0.0845558
23,left,2,56,0.111475
23,left,2,57,0.0642525
23,left,2,58,0.0853684
23,left,2,59,0.0704978
23,left,2,60,0.0055904
23,left,2,61,0.0648229
23,left,2,62,0.0538518
23,left,2,63,0.0520383
23,left,2,64,0.0758224
23,left,2,65,0.0716077
23,left,2,66,0.0747033
23,left,2,67,0.115878
23,left,2,68,0.116992
23,left,2,69,0.115559
23,left,2,70,0.150186
23,left,2,71,0.128678
23,left,2,72,0.173618
23,left,2,73,0.173907
23,left,2,74,0.196735
23,left,2,75,0.198822
23,left,2,76,0.202299
23,left,2,77,0.230945
23,left,2,78,0.212324
23,left,2,79,0.256852
23,left,2,80,0.266239
23,left,2,81,0.292715
23,left,2,82,0.284379
23,left,2,83,0.290697
23,left,2,84,0.352625
23,left,2,85,0.334349
23,left,2,86,0.354945
23,left,2,87,0.345924
23,left,2,88,0.369362
23,left,2,89,0.383085
23,left,2,90,0.38952
23,left,2,91,0.427952
23,left,2,92,0.420621
23,left,2,93,0.431226
23,left,2,94,0.471044
23,left,2,95,0.458381
23,left,2,96,0.477679
23,left,2,97,0.515484
23,left,2,98,0.498349
23,left,2,99,0.531107
23,left,2,100,0.550147
23,left,2,101,0.561078
23,left,2,102,0.618602
23,left,2,103,0.595019
23,left,2,104,0.61805
23,left,2,105,0.63288
23,left,2,106,0.632218
23,left,2,107,0.656853
23,left,2,108,0.65557
23,left,2,109,0.665185
23,left,2,110,0.699206
23,left,2,111,0.693806
23,left,2,112,0.75428
23,left,2,113,0.740004
23,left,2,114,0.76966
23,left,2,115,0.758261
23,left,2,116,0.816836
23,left,2,117,0.827083
23,left,2,118,0.806395
23,left,3,1,0.830755
23,left,3,2,0.809862
23,left,3,3,0.812291
23,left,3,4,0.78446
23,left,3,5,0.781691
23,left,3,6,0.775704
23,left,3,7,0.745361
23,left,3,8,0.730653
23,left,3,9,0.65152
23,left,3,10,0.678405
23,left,3,11,0.673176
23,left,3,12,0.627474
23,left,3,13,0.65238
23,left,3,14,0.623232
23,left,3,15,0.601292
23,left,3,16,0.616247
23,left,3,17,0.581084
23,left,3,18,0.574658
23,left,3,19,0.57633
23,left,3,20,0.550654
23,left,3,21,0.58163
23,left,3,22,0.52843
23,left,3,23,0.526994
23,left,3,24,0.507475
23,left,3,25,0.467459
23,left,3,26,0.479468
23,left,3,27,0.43199
23,left,3,28,0.445785
23,left,3,29,0.442684
23,left,3,30,0.40557
23,left,3,31,0.417004
23,left,3,32,0.39794
23,left,3,33,0.390961
23,left,3,34,0.377569
23,left,3,35,0.363476
23,left,3,36,0.36344
23,left,3,37,0.337395
23,left,3,38,0.333202
23,left,3,39,0.287783
23,left,3,40,0.30748
23,left,3,41,0.261584
23,left,3,42,0.215952
23,left,3,43,0.262359
23,left,3,44,0.219102
23,left,3,45,0.233915
23,left,3,46,0.213569
23,left,3,47,0.206734
23,left,3,48,0.209226
23,left,3,49,0.181214
23,left,3,50,0.191234
23,left,3,51,0.178009
23,left,3,52,0.142471
23,left,3,53,0.152308
23,left,3,54,0.128166
23,left,3,55,0.114999
23,left,3,56,0.116776
23,left,3,57,0.0709457
23,left,3,58,0.0954136
23,left,3,59,0.0804519
23,left,3,60,0.00677971
23,left,3,61,0.0609062
23,left,3,62,0.0697669
23,left,3,63,0.0577806
23,left,3,64,0.0663767
23,left,3,65,0.0695617
23,left,3,66,0.0744558
23,left,3,67,0.0715652
23,left,3,68,0.0951244
23,left,3,69,0.104435
23,left,3,70,0.0972289
23,left,3,71,0.0991414
23,left,3,72,0.124527
23,left,3,73,0.126991
23,left,3,74,0.150433
23,left,3,75,0.165425
23,left,3,76,0.180701
23,left,3,77,0.198519
23,left,3,78,0.223864
23,left,3,79,0.222411
23,left,3,80,0.234295
23,left,3,81,0.242243
23,left,3,82,0.233848
23,left,3,83,0.266181
23,left,3,84,0.280111
23,left,3,85,0.283843
23,left,3,86,0.315538
23,left,3,87,0.327795
23,left,3,88,0.310851
23,left,3,89,0.362258
23,left,3,90,0.350456
23,left,3,91,0.382616
23,left,3,92,0.404013
23,left,3,93,0.384662
23,left,3,94,0.428152
23,left,3,95,0.434102
23,left,3,96,0.429863
23,left,3,97,0.42084
23,left,3,98,0.535495
23,left,3,99,0.483296
23,left,3,100,0.476304
23,left,3,101,0.475661
23,left,3,102,0.507467
23,left,3,103,0.500436
23,left,3,104,0.516621
23,left,3,105,0.542985
23,left,3,106,0.537496
23,left,3,107,0.58145
23,left,3,108,0.604645
23,left,3,109,0.595403
23,left,3,110,0.597897
23,left,3,111,0.653582
23,left,3,112,0.616449
23,left,3,113,0.662284
23,left,3,114,0.675648
23,left,3,115,0.671285
23,left,3,116,0.703359
23,left,3,117,0.719788
23,left,3,118,0.734584
23,left,4,1,0.699628
23,left,4,2,0.692729
23,left,4,3,0.663512
23,left,4,4,0.686217
23,left,4,5,0.696982
23,left,4,6,0.679228
23,left,4,7,0.681292
23,left,4,8,0.652923
23,left,4,9,0.637007
23,left,4,10,0.688206
23,left,4,11,0.657632
23,left,4,12,0.643999
23,left,4,13,0.653868
23,left,4,14,0.592984
23,left,4,15,0.625237
23,left,4,16,0.572138
23,left,4,17,0.531577
23,left,4,18,0.505013
23,left,4,19,0.533423
23,left,4,20,0.499713
23,left,4,21,0.489345
23,left,4,22,0.515723
23,left,4,23,0.456608
23,left,4,24,0.449415
23,left,4,25,0.480109
23,left,4,26,0.462623
23,left,4,27,0.475385
23,left,4,28,0.437736
23,left,4,29,0.41251
23,left,4,30,0.446958
23,left,4,31,0.409068
23,left,4,32,0.390299
23,left,4,33,0.420207
23,left,4,34,0.391412
23,left,4,35,0.358626
23,left,4,36,0.369461
23,left,4,37,0.316981
23,left,4,38,0.323844
23,left,4,39,0.326707
23,left,4,40,0.306648
23,left,4,41,0.330067
23,left,4,42,0.290842
23,left,4,43,0.246213
23,left,4,44,0.262608
23,left,4,45,0.250173
23,left,4,46,0.215372
