subject,hand,run,volume,displacement
63,left,1,1,0.561761
63,left,1,2,0.584213
63,left,1,3,0.551754
63,left,1,4,0.523559
63,left,1,5,0.51401
63,left,1,6,0.479591
63,left,1,7,0.487254
63,left,1,8,0.485975
63,left,1,9,0.429507
63,left,1,10,0.449805
63,left,1,11,0.420842
63,left,1,12,0.428228
63,left,1,13,0.455673
63,left,1,14,0.420913
63,left,1,15,0.416135
63,left,1,16,0.401733
63,left,1,17,0.364381
63,left,1,18,0.382144
63,left,1,19,0.402123
63,left,1,20,0.338555
63,left,1,21,0.34492
63,left,1,22,0.367506
63,left,1,23,0.311065
63,left,1,24,0.336659
63,left,1,25,0.307485
63,left,1,26,0.290199
63,left,1,27,0.330396
63,left,1,28,0.292339
63,left,1,29,0.285222
63,left,1,30,0.322083
63,left,1,31,0.283752
63,left,1,32,0.302756
63,left,1,33,0.299734
63,left,1,34,0.249215
63,left,1,35,0.289744
63,left,1,36,0.272949
63,left,1,37,0.260258
63,left,1,38,0.266318
63,left,1,39,0.226119
63,left,1,40,0.242113
63,left,1,41,0.26597
63,left,1,42,0.265186
63,left,1,43,0.223423
63,left,1,44,0.239463
63,left,1,45,0.20794
63,left,1,46,0.210502
63,left,1,47,0.229306
63,left,1,48,0.19601
63,left,1,49,0.229914
63,left,1,50,0.177358
63,left,1,51,0.178477
63,left,1,52,0.210268
63,left,1,53,0.166832
63,left,1,54,0.172549
63,left,1,55,0.143064
63,left,1,56,0.137299
63,left,1,57,0.079594
63,left,1,58,0.0612191
63,left,1,59,0.0586063
63,left,1,60,0.00898261
63,left,1,61,0.0449729
63,left,1,62,0.0347142
63,left,1,63,0.0492374
63,left,1,64,0.057589
63,left,1,65,0.0754952
63,left,1,66,0.10827
63,left,1,67,0.0816648
63,left,1,68,0.107189
63,left,1,69,0.19384
63,left,1,70,0.157045
63,left,1,71,0.20951
63,left,1,72,0.239478
63,left,1,73,0.197367
63,left,1,74,0.227304
63,left,1,75,0.207229
63,left,1,76,0.21324
63,left,1,77,0.23333
63,left,1,78,0.261489
63,left,1,79,0.247365
63,left,1,80,0.31503
63,left,1,81,0.31133
63,left,1,82,0.341064
63,left,1,83,0.393842
63,left,1,84,0.398305
63,left,1,85,0.367797
63,left,1,86,0.396893
63,left,1,87,0.43092
63,left,1,88,0.388167
63,left,1,89,0.440573
63,left,1,90,0.428606
63,left,1,91,0.416321
63,left,1,92,0.486705
63,left,1,93,0.451787
63,left,1,94,0.500261
63,left,1,95,0.52209
63,left,1,96,0.55734
63,left,1,97,0.548728
63,left,1,98,0.594608
63,left,1,99,0.591169
63,left,1,100,0.551458
63,left,1,101,0.581433
63,left,1,102,0.647513
63,left,1,103,0.612684
63,left,1,104,0.84537
63,left,1,105,1.27427
63,left,1,106,1.238
63,left,1,107,1.20963
63,left,1,108,1.17053
63,left,1,109,1.19796
63,left,1,110,1.24305
63,left,1,111,1.23429
63,left,1,112,1.27413
63,left,1,113,1.27781
63,left,1,114,1.32648
63,left,1,115,1.32725
63,left,1,116,1.32961
63,left,1,117,1.39
63,left,1,118,1.33673
63,left,2,1,0.918048
63,left,2,2,0.892256
63,left,2,3,0.859829
63,left,2,4,0.922669
63,left,2,5,0.913839
63,left,2,6,0.871853
63,left,2,7,0.852461
63,left,2,8,0.866069
63,left,2,9,0.811201
63,left,2,10,0.847549
63,left,2,11,0.745658
63,left,2,12,0.73628
63,left,2,13,0.696247
