subject,hand,trial,digit,absolute_error
22,left,1,D5,35.384824229487414
22,left,2,D5,42.62454611139104
22,left,3,D4,3.5581004567092
22,left,4,D1,4.180342646345821
22,left,5,D4,4.388864837603598
22,left,6,D2,3.127059488134121
22,left,7,D5,56.695873708442896
22,left,8,D3,12.995424029781077
22,left,9,D2,1.8434904421418878
22,left,10,D2,5.328529517183776
22,left,11,D3,11.879344960616619
22,left,12,D4,3.105241594365428
22,left,13,D3,13.774609217143373
22,left,14,D5,14.789651936112957
22,left,15,D3,18.896352541603253
22,left,16,D4,4.388864837603598
22,left,17,D2,9.381178464402362
22,left,18,D1,6.214594525393594
22,left,19,D3,4.537658499779271
22,left,20,D4,5.733280719741365
22,left,21,D3,10.360278185180073
22,left,22,D2,3.3490551455975046
22,left,23,D5,32.78535307759476
22,left,24,D2,13.555747566174205
22,left,25,D3,8.464949355132875
22,left,26,D4,4.128326868516085
22,left,27,D3,11.403448155623913
22,left,28,D1,2.250197629629736
22,left,29,D4,4.243589767169519
22,left,30,D5,18.173440463338757
22,left,31,D5,26.610772358608994
22,left,32,D1,3.9793252336265965
22,left,33,D2,1.6446079145855195
22,left,34,D5,33.62567451970269
22,left,35,D4,4.932559011582201
22,left,36,D2,4.773178284700535
22,left,37,D2,6.688952133698385
22,left,38,D2,4.480516182262883
22,left,39,D3,3.4871386959513915
22,left,40,D4,5.610926143259021
22,left,41,D4,6.466701808316556
22,left,42,D3,29.57970052926359
22,left,43,D5,26.875832248702455
22,left,44,D2,17.268056121885397
22,left,45,D5,29.332174843065257
22,left,46,D5,18.345557998970282
22,left,47,D4,6.654159971277527
22,left,48,D3,11.705230669317771
22,left,49,D4,7.575053797851928
22,left,50,D5,23.49283234740199
22,left,51,D1,0.48344936739439015
22,left,52,D1,1.3925880604882597
22,left,53,D3,14.5231742338385
22,left,54,D2,1.4732759795994912
22,left,55,D4,13.63765224200153
22,left,56,D2,12.155713467226
22,left,57,D3,4.7588326870194955
22,left,58,D4,4.714897183663127
22,left,59,D3,9.032258064516128
22,left,60,D3,7.074407376213142
22,left,61,D4,7.473328413373932
22,left,62,D1,4.948639231313422
22,left,63,D5,21.415488830079735
22,left,64,D1,3.8679528557023612
22,left,65,D2,9.034955259998268
22,left,66,D4,4.775348197160938
22,left,67,D2,2.7956989247311825
22,left,68,D2,4.128326868516085
22,left,69,D5,47.628839780480014
22,left,70,D5,22.465954442575526
22,left,71,D5,25.85283094170284
22,left,72,D3,10.642736930553465
22,left,73,D3,12.798991595282823
22,left,74,D1,8.0419690598358
22,left,75,D5,33.86740275737227
22,left,76,D4,6.0394268579806765
22,left,77,D4,21.404460194158176
22,left,78,D2,12.28982662937282
22,left,79,D5,37.049231472715796
22,left,80,D3,5.118066867194558
22,left,81,D5,9.931803325395823
22,left,82,D5,16.218230222197963
22,left,83,D2,3.867594939155121
22,left,84,D2,5.472354104234712
22,left,85,D4,5.780712205339739
22,left,86,D3,13.335160613353386
22,left,87,D4,2.228086167233985
22,left,88,D2,3.0429516877449907
22,left,89,D1,6.011390066061674
22,left,90,D3,12.26431395204037
22,right,1,D5,8.08998541866762
22,right,2,D3,9.414432942950503
22,right,3,D2,3.4211695841202663
22,right,4,D4,6.451612903225806
22,right,5,D3,5.455060896800612
22,right,6,D4,9.740159933145348
22,right,7,D5,0.4910919931998304
22,right,8,D3,10.17936960541746
22,right,9,D2,2.804400699596407
22,right,10,D5,2.6181391622879904
22,right,11,D2,5.8555981472295615
22,right,12,D1,9.238597044199174
22,right,13,D3,10.247199544507938
22,right,14,D2,6.093732525626758
22,right,15,D4,2.8067774408268122
22,right,16,D1,9.89247311827957
22,right,17,D4,0.9821839863996608
22,right,18,D5,3.8960639732581397
22,right,19,D1,2.9277990736147808
22,right,20,D3,8.739840008470209
22,right,21,D5,11.188008801003152
22,right,22,D2,9.574329224396395
22,right,23,D5,6.025550414982391
22,right,24,D3,4.544064864275422
22,right,25,D4,5.277990900693916
22,right,26,D4,5.844095959887209
22,right,27,D4,2.0327783408753968
22,right,28,D2,4.128326868516085
22,right,29,D1,8.536094885131396
22,right,30,D4,12.480929566372671
22,right,31,D3,7.372130966921038
22,right,32,D5,13.86839312359952
22,right,33,D2,7.526881720430107
22,right,34,D2,3.4614453707600243
22,right,35,D3,9.217452210709439
22,right,36,D5,9.687485153228454
22,right,37,D3,5.499585405000511
22,right,38,D2,5.4060287988317475
22,right,39,D2,6.344606945491443
22,right,40,D4,4.243589767169519
22,right,41,D4,6.939934228913026
22,right,42,D2,6.163379142767328
22,right,43,D5,1.363765224200153
22,right,44,D3,8.509562351365332
22,right,45,D3,13.385230285450604
22,right,46,D5,10.33733445507404
22,right,47,D1,4.480516182262883
22,right,48,D2,7.267883254072231
22,right,49,D4,8.618474880535675
22,right,50,D3,18.422158282138206
22,right,51,D1,11.29532872953429
22,right,52,D5,15.270412883236464
22,right,53,D4,8.01071995385342
22,right,54,D5,6.178419849777512
22,right,55,D2,8.172422382441987
22,right,56,D5,11.157229051786643
22,right,57,D4,5.189874707984104
22,right,58,D4,9.330747870796777
22,right,59,D3,13.592640171554658
22,right,60,D4,10.360278185180073
22,right,61,D1,5.6135548816536245
22,right,62,D4,4.139341614047034
22,right,63,D5,5.775660832359325
22,right,64,D2,4.139341614047034
22,right,65,D5,5.277990900693916
22,right,66,D1,11.12736001535073
22,right,67,D2,7.392309327366784
22,right,68,D3,6.25216707459502
22,right,69,D3,7.258095527369708
22,right,70,D5,5.7321923798528305
22,right,71,D3,14.325539623568968
22,right,72,D2,2.47667263002377
22,right,73,D5,8.702607680748873
22,right,74,D2,4.323675715481665
22,right,75,D2,1.3925880604882597
22,right,76,D4,6.165455053674049
22,right,77,D3,7.074407376213142
22,right,78,D5,12.95034773147509
22,right,79,D4,18.871521060908677
22,right,80,D5,3.4614453707600243
22,right,81,D3,8.278683228094067
22,right,82,D2,21.618378577408325
22,right,83,D3,11.602784817465364
22,right,84,D3,5.510143704439281
22,right,85,D1,8.633411217493826
22,right,86,D5,9.914615557411565
22,right,87,D4,6.9568238581114645
22,right,88,D4,12.688172043010752
22,right,89,D1,13.346264179361102
22,right,90,D2,8.009291129148108
