subject,hand,run,volume,displacement
33,left,1,1,0.39566
33,left,1,2,0.413496
33,left,1,3,0.421504
33,left,1,4,0.397381
33,left,1,5,0.383111
33,left,1,6,0.388031
33,left,1,7,0.379436
33,left,1,8,0.348885
33,left,1,9,0.35867
33,left,1,10,0.342269
33,left,1,11,0.340871
33,left,1,12,0.338385
33,left,1,13,0.29349
33,left,1,14,0.306986
33,left,1,15,0.314768
33,left,1,16,0.304254
33,left,1,17,0.289421
33,left,1,18,0.301606
33,left,1,19,0.285125
33,left,1,20,0.306651
33,left,1,21,0.273018
33,left,1,22,0.263817
33,left,1,23,0.257045
33,left,1,24,0.262174
33,left,1,25,0.229719
33,left,1,26,0.215288
33,left,1,27,0.216248
33,left,1,28,0.226461
33,left,1,29,0.22488
33,left,1,30,0.204982
33,left,1,31,0.210983
33,left,1,32,0.198851
33,left,1,33,0.187559
33,left,1,34,0.18914
33,left,1,35,0.168704
33,left,1,36,0.158213
33,left,1,37,0.162996
33,left,1,38,0.172862
33,left,1,39,0.159105
33,left,1,40,0.149454
33,left,1,41,0.145244
33,left,1,42,0.145478
33,left,1,43,0.134932
33,left,1,44,0.132527
33,left,1,45,0.140223
33,left,1,46,0.153569
33,left,1,47,0.125062
33,left,1,48,0.104459
33,left,1,49,0.102836
33,left,1,50,0.11532
33,left,1,51,0.101893
33,left,1,52,0.0687041
33,left,1,53,0.0780189
33,left,1,54,0.0912934
33,left,1,55,0.077172
33,left,1,56,0.0615776
33,left,1,57,0.0703833
33,left,1,58,0.0713073
33,left,1,59,0.0612432
33,left,1,60,0.0120031
33,left,1,61,0.0456001
33,left,1,62,0.0988306
33,left,1,63,0.0970143
33,left,1,64,0.106703
33,left,1,65,0.107781
33,left,1,66,0.101356
33,left,1,67,0.0793224
33,left,1,68,0.0965891
33,left,1,69,0.0953949
33,left,1,70,0.107551
33,left,1,71,0.107363
33,left,1,72,0.115414
33,left,1,73,0.125238
33,left,1,74,0.136937
33,left,1,75,0.145013
33,left,1,76,0.151332
33,left,1,77,0.137111
33,left,1,78,0.135268
33,left,1,79,0.158203
33,left,1,80,0.171586
33,left,1,81,0.156497
33,left,1,82,0.165505
33,left,1,83,0.206084
33,left,1,84,0.222017
33,left,1,85,0.217783
33,left,1,86,0.225836
33,left,1,87,0.240506
33,left,1,88,0.250335
33,left,1,89,0.254991
33,left,1,90,0.268114
33,left,1,91,0.278276
33,left,1,92,0.30678
33,left,1,93,0.314608
33,left,1,94,0.308135
33,left,1,95,0.331068
33,left,1,96,0.35097
33,left,1,97,0.356821
33,left,1,98,0.360997
33,left,1,99,0.396402
33,left,1,100,0.415452
33,left,1,101,0.425599
33,left,1,102,0.415454
33,left,1,103,0.421418
33,left,1,104,0.440825
33,left,1,105,0.445781
33,left,1,106,0.453103
33,left,1,107,0.474118
33,left,1,108,0.49224
33,left,1,109,0.550817
33,left,1,110,0.506411
33,left,1,111,0.487905
33,left,1,112,0.507926
33,left,1,113,0.506749
33,left,1,114,0.522541
33,left,1,115,0.530159
33,left,1,116,0.518783
33,left,1,117,0.520912
33,left,1,118,0.541158
33,left,2,1,0.684712
33,left,2,2,0.667874
33,left,2,3,0.654888
33,left,2,4,0.659713
33,left,2,5,0.664958
33,left,2,6,0.63951
33,left,2,7,0.620484
33,left,2,8,0.616725
33,left,2,9,0.596616
33,left,2,10,0.587409
33,left,2,11,0.56285
33,left,2,12,0.547559
33,left,2,13,0.533515
33,left,2,14,0.528562
33,left,2,15,0.528594
33,left,2,16,0.526659
33,left,2,17,0.513321
33,left,2,18,0.503953
33,left,2,19,0.493847
33,left,2,20,0.471983
33,left,2,21,0.462586
33,left,2,22,0.455769
33,left,2,23,0.429535
33,left,2,24,0.416936
33,left,2,25,0.400154
33,left,2,26,0.386838
33,left,2,27,0.379299
33,left,2,28,0.381229
33,left,2,29,0.367775
33,left,2,30,0.35486
33,left,2,31,0.34861
33,left,2,32,0.329329
33,left,2,33,0.322767
33,left,2,34,0.323294
33,left,2,35,0.311221
33,left,2,36,0.304232
33,left,2,37,0.265528
33,left,2,38,0.266258
33,left,2,39,0.267094
33,left,2,40,0.245856
33,left,2,41,0.217769
33,left,2,42,0.222124
33,left,2,43,0.216572
33,left,2,44,0.201669
33,left,2,45,0.16431
33,left,2,46,0.158569
33,left,2,47,0.15243
33,left,2,48,0.131256
33,left,2,49,0.123236
33,left,2,50,0.104522
33,left,2,51,0.0912745
33,left,2,52,0.0770464
33,left,2,53,0.0679729
33,left,2,54,0.0801709
33,left,2,55,0.0642526
33,left,2,56,0.043747
33,left,2,57,0.0670407
33,left,2,58,0.0587319
33,left,2,59,0.0561842
33,left,2,60,0.0113973
33,left,2,61,0.0617469
33,left,2,62,0.0786734
33,left,2,63,0.084655
33,left,2,64,0.0758412
33,left,2,65,0.0828111
33,left,2,66,0.10187
33,left,2,67,0.119813
33,left,2,68,0.122113
33,left,2,69,0.136365
33,left,2,70,0.159384
33,left,2,71,0.160776
33,left,2,72,0.181639
33,left,2,73,0.177986
33,left,2,74,0.178202
33,left,2,75,0.193564
33,left,2,76,0.223626
33,left,2,77,0.243179
33,left,2,78,0.240293
33,left,2,79,0.235016
33,left,2,80,0.268878
33,left,2,81,0.272821
33,left,2,82,0.296127
33,left,2,83,0.277057
33,left,2,84,0.322108
33,left,2,85,0.346176
33,left,2,86,0.350738
33,left,2,87,0.378804
33,left,2,88,0.397655
33,left,2,89,0.384004
33,left,2,90,0.401155
33,left,2,91,0.414886
33,left,2,92,0.426485
33,left,2,93,0.444728
33,left,2,94,0.467069
33,left,2,95,0.467464
33,left,2,96,0.467162
33,left,2,97,0.509076
33,left,2,98,0.52682
33,left,2,99,0.553383
33,left,2,100,0.55213
33,left,2,101,0.55886
33,left,2,102,0.58537
33,left,2,103,0.607837
33,left,2,104,0.630181
33,left,2,105,0.641669
33,left,2,106,0.644328
33,left,2,107,0.657338
33,left,2,108,0.668468
33,left,2,109,0.685405
33,left,2,110,0.705224
33,left,2,111,0.692246
33,left,2,112,0.705547
33,left,2,113,0.730479
33,left,2,114,0.742877
33,left,2,115,0.734963
33,left,2,116,0.741231
33,left,2,117,0.783441
33,left,2,118,0.792022
33,left,3,1,0.688291
33,left,3,2,0.673628
33,left,3,3,0.643181
