subject,hand,trial,digit,absolute_error
18,left,1,D4,4.811986894819648
18,left,2,D2,1.8434904421418878
18,left,3,D1,0.3081865138577671
18,left,4,D3,1.324503311258278
18,left,5,D3,20.81780321758187
18,left,6,D2,6.613532814338058
18,left,7,D5,2.3689929633864706
18,left,8,D4,0.9088129728550846
18,left,9,D4,3.7154117232866564
18,left,10,D5,4.160877589716406
18,left,11,D2,3.2807520328291875
18,left,12,D5,3.4120445781297053
18,left,13,D3,1.2784769236767053
18,left,14,D5,0.8830022075055187
18,left,15,D1,1.6745275727987523
18,left,16,D2,2.4377603790715257
18,left,17,D4,3.4904732262507987
18,left,18,D3,2.7851761209765193
18,left,19,D1,1.5601466670485378
18,left,20,D2,2.512500872662847
18,left,21,D5,2.0440523253400613
18,left,22,D4,2.8067774408268122
18,left,23,D3,2.5569538473534106
18,left,24,D4,2.6200895802652915
18,left,25,D5,1.9643679727993215
18,left,26,D1,1.363765224200153
18,left,27,D5,2.8303455093606495
18,left,28,D3,2.6104200457823885
18,left,29,D2,2.005110211152479
18,left,30,D3,4.254781175682666
18,left,31,D5,3.76510957651143
18,left,32,D4,4.815375757204679
18,left,33,D4,21.654087093770116
18,left,34,D2,1.3418484052620179
18,left,35,D2,4.435911963302561
18,left,36,D3,2.5761206267025054
18,left,37,D1,1.6745275727987523
18,left,38,D4,2.1712182701007054
18,left,39,D2,3.6775805711236162
18,left,40,D2,0.7896643211288235
18,left,41,D5,7.7702086388850535
18,left,42,D5,3.5768193642956043
18,left,43,D5,0.48344936739439015
18,left,44,D3,2.782729543244586
18,left,45,D3,2.164986197917451
18,left,46,D2,1.86666228632202
18,left,47,D5,1.768552922661299
18,left,48,D4,1.7452366131253993
18,left,49,D1,3.1464962421878906
18,left,50,D2,3.9793252336265965
18,left,51,D3,0.7817648720335303
18,left,52,D3,2.1712182701007054
18,left,53,D4,2.228086167233985
18,left,54,D4,19.310925981534083
18,left,55,D3,1.8801608134330354
18,left,56,D4,1.2784769236767053
18,left,57,D5,2.798742640947462
18,left,58,D5,1.3418484052620179
18,left,59,D2,1.0856091350503527
18,left,60,D3,3.4614453707600243
18,left,61,D5,4.159343456522304
18,left,62,D3,3.4297416486077945
18,left,63,D1,0.44150110375275936
18,left,64,D4,2.8255675824711672
18,left,65,D5,3.5768193642956043
18,left,66,D2,3.4211695841202663
18,left,67,D4,18.473444501154177
18,left,68,D3,3.3459506862571486
18,left,69,D2,3.703020391834747
18,left,70,D4,4.601642569177204
18,left,71,D1,2.6556789289846026
18,left,72,D2,1.8491190831466024
18,left,73,D2,0.7896643211288235
18,left,74,D5,5.8732080868504974
18,left,75,D2,1.7452366131253993
18,left,76,D5,1.399371320473731
18,left,77,D1,1.3418484052620179
18,left,78,D4,18.75666624546085
18,left,79,D3,1.7790502283546
18,left,80,D2,2.3691877414198013
18,left,81,D3,4.858468243340732
18,left,82,D3,1.399371320473731
18,left,83,D5,1.817625945710169
18,left,84,D2,2.7264389185652536
18,left,85,D3,3.097980975942301
18,left,86,D5,2.5761206267025054
18,left,87,D1,0.0
18,left,88,D4,3.0188346353334605
18,left,89,D4,1.4503481021831706
18,left,90,D4,1.7060222890648526
18,right,1,D5,2.804400699596407
18,right,2,D5,1.9480319866290698
18,right,3,D4,2.8570238854329983
18,right,4,D1,3.105241594365428
18,right,5,D2,2.8255675824711672
18,right,6,D5,3.137566676230929
18,right,7,D4,3.0645895759843054
18,right,8,D3,5.149618082347699
18,right,9,D2,0.6163730277155341
18,right,10,D3,2.0456478363002293
18,right,11,D5,4.869579841067865
18,right,12,D3,2.9358437339458128
18,right,13,D1,2.8067774408268122
18,right,14,D3,2.5569538473534106
18,right,15,D4,2.228086167233985
18,right,16,D4,1.9643679727993215
18,right,17,D2,2.3452946161005905
18,right,18,D2,1.9643679727993215
18,right,19,D1,1.7452366131253993
18,right,20,D3,2.4654921108621366
18,right,21,D5,7.765704910997008
18,right,22,D4,1.9480319866290698
18,right,23,D3,0.3081865138577671
18,right,24,D5,0.2150537634408602
18,right,25,D3,3.760321626866071
18,right,26,D1,1.7452366131253993
18,right,27,D2,1.3925880604882597
18,right,28,D3,3.2406271271643585
18,right,29,D5,6.545369752923587
18,right,30,D2,3.3444760668491926
18,right,31,D4,1.817625945710169
18,right,32,D2,0.6818826121000765
18,right,33,D5,5.9104272677049
18,right,34,D4,1.4732759795994912
18,right,35,D4,18.649774622917963
18,right,36,D2,2.664264758591888
18,right,37,D1,0.6818826121000765
18,right,38,D5,1.3090695811439952
18,right,39,D1,2.782729543244586
18,right,40,D3,3.586128602962737
18,right,41,D4,2.1712182701007054
18,right,42,D5,1.1623795653171305
18,right,43,D3,0.3081865138577671
18,right,44,D5,2.711149513234841
18,right,45,D2,3.908824360167651
18,right,46,D5,0.3081865138577671
18,right,47,D2,0.4301075268817204
18,right,48,D2,1.9643679727993215
18,right,49,D4,3.4376439523988127
18,right,50,D2,6.628913012716994
18,right,51,D3,3.157130199510472
18,right,52,D3,4.6410901870884915
18,right,53,D4,2.466053533336448
18,right,54,D4,1.768552922661299
18,right,55,D5,1.6039956316065496
18,right,56,D1,1.5214758438724953
18,right,57,D2,3.233350904158278
18,right,58,D1,3.390051652435438
18,right,59,D2,2.3691877414198013
18,right,60,D4,4.159343456522304
18,right,61,D4,2.013142285993559
18,right,62,D3,3.3390753015271617
18,right,63,D5,2.6481354985235046
18,right,64,D2,2.4654921108621366
18,right,65,D5,2.3758689921233236
18,right,66,D3,1.6745275727987523
18,right,67,D5,2.5761206267025054
18,right,68,D3,2.0327783408753968
18,right,69,D4,2.259070235230361
18,right,70,D3,1.324503311258278
18,right,71,D2,1.768552922661299
18,right,72,D4,19.88669456851241
18,right,73,D5,2.6200895802652915
18,right,74,D3,3.5537816121297023
18,right,75,D5,8.133448539704522
18,right,76,D4,3.9683920346343884
