subject,hand,trial,digit,absolute_error
29,left,1,D1,0.7817648720335303
29,left,2,D5,1.9852005035741802
29,left,3,D4,1.1845938707099006
29,left,4,D2,1.0976947824444019
29,left,5,D2,3.0827275268370244
29,left,6,D5,3.8960639732581397
29,left,7,D4,2.525692209779705
29,left,8,D3,3.235599369043082
29,left,9,D3,1.2903225806451613
29,left,10,D4,2.873066259787029
29,left,11,D5,1.8434904421418878
29,left,12,D3,3.927208743431985
29,left,13,D1,2.804400699596407
29,left,14,D3,2.150537634408602
29,left,15,D4,0.9821839863996608
29,left,16,D5,1.0856091350503527
29,left,17,D2,4.951160157490839
29,left,18,D2,0.9245595415733012
29,left,19,D4,0.8880882528639625
29,left,20,D2,2.3125071365117
29,left,21,D3,1.5687833381154646
29,left,22,D3,2.1618378577408324
29,left,23,D1,1.5687833381154646
29,left,24,D4,1.9337974695775606
29,left,25,D2,7.214382038064523
29,left,26,D5,2.1953895648888038
29,left,27,D2,1.1245080146505102
29,left,28,D4,2.7264389185652536
29,left,29,D5,1.7452366131253993
29,left,30,D3,1.4503481021831706
29,left,31,D2,4.751737984246647
29,left,32,D5,1.1845938707099006
29,left,33,D3,1.5687833381154646
29,left,34,D4,3.4094130605003823
29,left,35,D1,1.4732759795994912
29,left,36,D5,2.5900695462950183
29,left,37,D2,0.8880882528639625
29,left,38,D5,3.7719131115486224
29,left,39,D2,5.120504381455515
29,left,40,D4,5.024435191882825
29,left,41,D3,3.010752688172043
29,left,42,D1,2.7851761209765193
29,left,43,D4,1.0856091350503527
29,left,44,D2,1.7452366131253993
29,left,45,D3,0.6163730277155341
29,left,46,D5,1.9480319866290698
29,left,47,D5,1.6446079145855195
29,left,48,D1,2.6556789289846026
29,left,49,D3,2.3758689921233236
29,left,50,D4,2.127390587841333
29,left,51,D5,1.0856091350503527
29,left,52,D2,4.601642569177204
29,left,53,D3,3.1943296603944424
29,left,54,D4,0.22075055187637968
29,left,55,D4,2.900696204366341
29,left,56,D2,1.5409325692888354
29,left,57,D1,1.5601466670485378
29,left,58,D2,9.54635656940107
29,left,59,D5,1.7060222890648526
29,left,60,D5,2.0456478363002293
29,left,61,D3,3.005695033030837
29,left,62,D2,0.44150110375275936
29,left,63,D3,32.93360966010495
29,left,64,D1,0.662251655629139
29,left,65,D3,0.0
29,left,66,D3,1.363765224200153
29,left,67,D2,3.682476102131186
29,left,68,D5,2.4064384235201772
