subject,hand,trial,digit,absolute_error
8,left,1,D4,5.989063966412217
8,left,2,D3,13.212976815997248
8,left,3,D4,10.18556275053504
8,left,4,D2,5.628081907105176
8,left,5,D4,9.476715865057875
8,left,6,D1,5.6646051200497105
8,left,7,D5,2.13351366278022
8,left,8,D3,9.792614996674153
8,left,9,D5,3.5878543918838464
8,left,10,D3,8.51397083648076
8,left,11,D5,2.6518108418220803
8,left,12,D1,6.958814516519215
8,left,13,D3,15.405954243494897
8,left,14,D4,16.302165943412536
8,left,15,D2,7.497415791943535
8,left,16,D5,6.907871483027059
8,left,17,D2,2.505312122246367
8,left,18,D2,2.771367984672119
8,left,19,D2,7.755576024938642
8,left,20,D4,7.29270930584252
8,left,21,D1,12.306049703716589
8,left,22,D3,13.654166745289253
8,left,23,D5,5.010566383923269
8,left,24,D2,7.109156093185485
8,left,25,D5,5.989063966412217
8,left,26,D3,10.501684226899634
8,left,27,D2,7.1151832840802
8,left,28,D4,9.007564410926616
8,left,29,D3,10.620494214054535
8,left,30,D4,11.057296315002516
8,left,31,D5,6.749378070080686
8,left,32,D1,4.200904778236728
8,left,33,D3,5.899812818173851
8,left,34,D5,2.073503860512433
8,left,35,D2,1.2495136442170063
8,left,36,D4,5.895904262205478
8,left,37,D4,6.078742592752101
8,left,38,D5,4.625859992300023
8,left,39,D1,3.4439372954079595
8,left,40,D2,10.197056416606907
8,left,41,D1,4.593805479126041
8,left,42,D2,6.248015330579118
8,left,43,D2,3.234410779713243
8,left,44,D3,6.038958259105891
8,left,45,D4,7.804166402683417
8,left,46,D4,8.90571940066361
8,left,47,D3,11.207469890216538
8,left,48,D3,3.998654344714272
8,left,49,D5,3.6024930706985523
8,left,50,D4,1.064246354560095
8,left,51,D3,12.192162353721637
8,left,52,D2,3.362753223604744
8,left,53,D5,6.838062575934958
8,left,54,D5,1.3125158511788688
8,left,55,D2,1.8540102575648922
8,left,56,D5,4.748473400392397
8,left,57,D4,8.340400915541258
8,left,58,D3,5.9242967443212375
8,left,59,D3,3.1852861596945794
8,left,60,D2,3.059897048248957
8,left,61,D5,1.7219686477039797
8,left,62,D1,2.4990272884340126
8,left,63,D3,5.403739606047829
8,left,64,D3,8.929753752889619
8,left,65,D5,4.5072725229105775
8,left,66,D5,5.363929314045808
8,left,67,D4,5.658465974820087
8,left,68,D2,7.665617589034987
8,left,69,D2,4.309222433187673
8,left,70,D4,6.484518163689798
8,left,71,D4,5.4589862970533245
8,left,72,D1,4.856881739821395
8,left,73,D1,3.5136198519521633
8,left,74,D5,3.545031820281976
8,left,75,D3,7.532712775526574
8,left,76,D3,9.519488567188185
8,left,77,D2,1.8540102575648922
8,left,78,D2,2.505312122246367
8,left,79,D1,3.2208181976228167
8,left,80,D4,4.529218694329417
8,left,81,D3,5.696218151728974
8,left,82,D4,5.163639651987564
8,left,83,D4,5.244150420027552
8,left,84,D3,6.621136470223677
8,left,85,D5,4.5949920176763195
8,left,86,D4,5.436791428641272
8,left,87,D2,5.696218151728974
8,left,88,D5,0.833009096144671
8,left,89,D2,2.1546112165938367
8,left,90,D5,7.1151832840802
8,right,1,D4,7.548697823882363
8,right,2,D3,3.776403413366474
8,right,3,D4,3.059897048248957
8,right,4,D2,3.1785395676863866
8,right,5,D4,2.9621483721606188
8,right,6,D1,4.232609945412005
8,right,7,D5,1.8834043368435436
8,right,8,D3,10.109134075965995
8,right,9,D5,4.775478830501518
8,right,10,D3,4.012957832573332
8,right,11,D5,0.5924296744321237
8,right,12,D1,7.481282419998777
8,right,13,D3,10.679801357655661
8,right,14,D4,11.497309405862342
8,right,15,D2,11.881109499457652
8,right,16,D5,8.90571940066361
8,right,17,D2,2.119026378457591
8,right,18,D2,7.688522695230635
8,right,19,D2,7.398716644621445
8,right,20,D4,4.165045480723355
8,right,21,D1,10.106302575024083
8,right,22,D3,12.851176102065406
8,right,23,D5,7.3230104105678
8,right,24,D2,8.0192110428514
8,right,25,D5,1.7772890232963712
8,right,26,D3,4.823190610184943
