subject,hand,trial,digit,absolute_error
17,left,1,D3,10.574565325715076
17,left,2,D1,2.3689929633864706
17,left,3,D5,5.024435191882825
17,left,4,D2,3.8960639732581397
17,left,5,D5,3.306766407169029
17,left,6,D2,2.0456478363002293
17,left,7,D2,5.547862175723622
17,left,8,D5,4.951160157490839
17,left,9,D4,7.053076320279819
17,left,10,D3,5.235709839376198
17,left,11,D4,6.49268469448052
17,left,12,D4,6.240464783186336
17,left,13,D5,5.050035865234619
17,left,14,D4,6.333477722221679
17,left,15,D2,4.99037406958181
17,left,16,D1,1.7345346814170892
17,left,17,D3,7.110494158553908
17,left,18,D3,4.091980272258371
17,left,19,D3,7.432178992031002
17,left,20,D5,4.254781175682666
17,left,21,D2,3.447934138827706
17,left,22,D4,6.58616869466641
17,left,23,D2,4.037605083198244
17,left,24,D5,8.702607680748873
17,left,25,D2,2.804400699596407
17,left,26,D1,0.9088129728550846
17,left,27,D2,3.157130199510472
17,left,28,D4,8.256698570033917
17,left,29,D3,3.908824360167651
17,left,30,D4,8.321755179432811
17,left,31,D1,4.128326868516085
17,left,32,D5,6.58616869466641
17,left,33,D3,10.987717707456586
17,left,34,D4,6.88526011740392
17,left,35,D5,5.731690067488841
17,left,36,D3,7.5697153520716975
17,left,37,D2,1.6446079145855195
17,left,38,D4,5.899279894690477
17,left,39,D1,0.3081865138577671
17,left,40,D4,6.938138725668357
17,left,41,D3,3.7154117232866564
17,left,42,D3,5.236278324575981
17,left,43,D5,5.733280719741365
17,left,44,D2,1.2628461048898525
17,left,45,D3,8.880882528639626
17,left,46,D5,6.375655176181448
17,left,47,D3,4.0252529626035
17,left,48,D4,6.871896272640408
17,left,49,D2,3.447934138827706
17,left,50,D2,5.472354104234712
17,left,51,D4,3.9704010071483604
17,left,52,D5,7.162769811784484
17,left,53,D5,6.49268469448052
17,left,54,D1,6.962940302441299
17,left,55,D4,8.167942264941617
17,left,56,D5,5.026778496350996
17,left,57,D5,6.89345607062746
17,left,58,D5,8.672743102102151
17,left,59,D2,5.591397849462365
17,left,60,D3,6.4769118083362995
17,left,61,D1,1.3090695811439952
17,left,62,D4,5.660691018721299
17,left,63,D2,1.7452366131253993
17,left,64,D4,7.443713846530698
17,left,65,D5,6.284841776127072
17,left,66,D3,6.895868277655412
17,left,67,D4,5.050035865234619
17,left,68,D3,4.451330513030507
17,left,69,D2,5.832366081197349
17,left,70,D1,3.158657284515294
17,left,71,D3,9.412700028692788
17,left,72,D2,1.363765224200153
17,left,73,D5,6.136943508900687
17,left,74,D1,3.777326496757618
17,left,75,D1,9.354812013396801
17,left,76,D5,4.649052762643946
17,left,77,D3,5.203604044251268
17,left,78,D3,6.340798238060612
17,left,79,D2,2.727530448400306
17,left,80,D2,2.873066259787029
17,left,81,D2,5.904166073347818
17,left,82,D5,4.301075268817204
17,left,83,D4,8.837082925077892
17,left,84,D4,7.3948259680564785
17,left,85,D4,3.089209924888756
17,left,86,D3,5.3808741425025115
17,left,87,D5,5.537091723353746
17,left,88,D2,2.4554599659991516
17,left,89,D4,6.881720430107526
17,left,90,D3,7.061097739631108
17,right,1,D3,12.171806750979963
17,right,2,D2,2.6181391622879904
17,right,3,D5,0.22075055187637968
17,right,4,D2,5.16298874401546
17,right,5,D1,0.9668987347887803
17,right,6,D2,3.8594346332683087
17,right,7,D3,10.10993721399173
17,right,8,D5,6.322650683677903
17,right,9,D3,5.530471326425664
17,right,10,D4,3.867594939155121
17,right,11,D1,10.352362214499143
17,right,12,D4,4.818702885537229
17,right,13,D5,9.043042019621028
17,right,14,D2,3.005695033030837
17,right,15,D4,4.913084537014566
17,right,16,D5,2.3125071365117
17,right,17,D3,6.165455053674049
17,right,18,D4,2.7956989247311825
17,right,19,D2,11.696640827323911
17,right,20,D3,9.464940221228218
17,right,21,D3,7.348175450448551
17,right,22,D4,5.8118978265856525
17,right,23,D3,9.837236246184458
17,right,24,D5,3.0827275268370244
17,right,25,D2,6.1794706291227905
17,right,26,D1,3.3390753015271617
