subject,hand,run,volume,displacement
50,left,1,1,0.233882
50,left,1,2,0.248921
50,left,1,3,0.268732
50,left,1,4,0.215657
50,left,1,5,0.22588
50,left,1,6,0.227786
50,left,1,7,0.224181
50,left,1,8,0.206041
50,left,1,9,0.203003
50,left,1,10,0.200591
50,left,1,11,0.169228
50,left,1,12,0.165066
50,left,1,13,0.174975
50,left,1,14,0.212169
50,left,1,15,0.184659
50,left,1,16,0.196078
50,left,1,17,0.220686
50,left,1,18,0.169807
50,left,1,19,0.170664
50,left,1,20,0.182195
50,left,1,21,0.171368
50,left,1,22,0.147676
50,left,1,23,0.161853
50,left,1,24,0.17174
50,left,1,25,0.155042
50,left,1,26,0.13798
50,left,1,27,0.158299
50,left,1,28,0.125372
50,left,1,29,0.118867
50,left,1,30,0.139999
50,left,1,31,0.113422
50,left,1,32,0.091268
50,left,1,33,0.106217
50,left,1,34,0.0749004
50,left,1,35,0.0780557
50,left,1,36,0.0934892
50,left,1,37,0.103073
50,left,1,38,0.0925225
50,left,1,39,0.0916268
50,left,1,40,0.07992
50,left,1,41,0.064235
50,left,1,42,0.0787878
50,left,1,43,0.0758169
50,left,1,44,0.0512131
50,left,1,45,0.0655073
50,left,1,46,0.0485019
50,left,1,47,0.0581781
50,left,1,48,0.0725786
50,left,1,49,0.0721806
50,left,1,50,0.053153
50,left,1,51,0.0654506
50,left,1,52,0.0920299
50,left,1,53,0.077883
50,left,1,54,0.0713108
50,left,1,55,0.0758631
50,left,1,56,0.0524706
50,left,1,57,0.0394093
50,left,1,58,0.0698884
50,left,1,59,0.0451291
50,left,1,60,0.00565463
50,left,1,61,0.0615907
50,left,1,62,0.054862
50,left,1,63,0.0510385
50,left,1,64,0.0905655
50,left,1,65,0.0707565
50,left,1,66,0.0794082
50,left,1,67,0.134442
50,left,1,68,0.137764
50,left,1,69,0.50727
50,left,1,70,0.306894
50,left,1,71,0.333368
50,left,1,72,0.337139
50,left,1,73,0.339867
50,left,1,74,0.326015
50,left,1,75,0.430314
50,left,1,76,0.364929
50,left,1,77,0.33957
50,left,1,78,0.359765
50,left,1,79,0.322083
50,left,1,80,0.248845
50,left,1,81,0.39031
50,left,1,82,0.33921
50,left,1,83,0.387117
50,left,1,84,0.358443
50,left,1,85,0.344158
50,left,1,86,0.340437
50,left,1,87,0.343424
50,left,1,88,0.338862
50,left,1,89,0.33535
50,left,1,90,0.313205
50,left,1,91,0.293999
