subject,hand,trial,digit,absolute_error
55,left,1,D3,8.599413592368833
55,left,2,D3,6.31567446101322
55,left,3,D2,6.996856602368656
55,left,4,D4,7.151496126872612
55,left,5,D3,8.528259013492754
55,left,6,D4,8.321755179432811
55,left,7,D2,3.760321626866071
55,left,8,D5,6.615719954729626
55,left,9,D1,9.295421078817702
55,left,10,D3,6.240586668194151
55,left,11,D5,6.181015452538631
55,left,12,D2,3.5581004567092
55,left,13,D4,8.629222388017478
55,left,14,D5,4.167393727963969
55,left,15,D2,5.95560151072254
55,left,16,D1,2.782729543244586
55,left,17,D5,3.777326496757618
55,left,18,D4,9.341685343930578
55,left,19,D5,7.944406495570513
55,left,20,D4,9.034955259998268
55,left,21,D3,5.513928596955976
55,left,22,D4,2.8570238854329983
55,left,23,D5,11.221852286518041
55,left,24,D5,4.325276302785132
55,left,25,D1,8.420332322480437
55,left,26,D5,9.68236966261116
55,left,27,D3,5.904166073347818
55,left,28,D2,7.894642141221664
55,left,29,D2,5.095447864516078
55,left,30,D3,12.569006194257916
55,left,31,D1,10.910121793601224
55,left,32,D3,11.603234606983113
55,left,33,D4,1.7660044150110374
55,left,34,D2,8.994748406894503
55,left,35,D2,3.3735240439515315
55,left,36,D4,12.508237952536485
55,left,37,D3,11.781626230295954
55,left,38,D4,9.54635656940107
55,left,39,D4,2.5761206267025054
55,left,40,D5,7.843916690577323
55,left,41,D2,5.5354987427294375
55,left,42,D2,5.507731137399508
55,left,43,D5,4.714897183663127
55,left,44,D4,12.061205795638612
55,left,45,D1,8.120216404010637
55,left,46,D5,11.411881703262061
55,left,47,D4,5.8718501696169865
55,left,48,D5,12.35507811319355
55,left,49,D3,7.088289818728643
55,left,50,D1,3.6775805711236162
55,left,51,D2,9.822281172317437
55,left,52,D2,10.24100876291103
55,left,53,D3,3.4211695841202663
55,left,54,D3,11.711196294459123
55,left,55,D5,5.095447864516078
55,left,56,D2,10.332017924900894
55,left,57,D2,2.9465519591989824
55,left,58,D2,9.404978137497215
55,left,59,D3,13.113089446766583
55,left,60,D5,6.132156976020185
55,left,61,D3,13.129724435679513
55,left,62,D5,10.10276883911882
55,left,63,D3,5.703976274369091
55,left,64,D1,8.938379624172278
55,left,65,D1,4.554440956573926
55,left,66,D2,6.875287904797625
55,left,67,D4,12.625089663086547
55,left,68,D4,5.5999868589660595
55,left,69,D4,8.458675080756782
55,left,70,D3,2.711149513234841
55,left,71,D5,10.684592202007265
55,left,72,D4,2.782729543244586
55,left,73,D2,4.811219671534657
55,left,74,D2,3.7885383146695575
55,left,75,D2,6.314230524449263
55,left,76,D1,9.582603751868646
55,left,77,D4,6.48514279877214
55,left,78,D4,1.391364771622293
55,left,79,D3,9.056503906000382
55,left,80,D3,1.4732759795994912
55,left,81,D3,4.690589232201181
55,left,82,D4,12.260052058932516
55,left,83,D2,2.187168021886125
55,left,84,D1,5.597485281894924
55,left,85,D5,6.375655176181448
55,left,86,D5,3.0645895759843054
55,left,87,D5,6.623773558939854
55,left,88,D3,8.01071995385342
55,left,89,D5,5.7075574706349
55,left,90,D4,4.543431196887412
55,right,1,D3,5.433663061885364
55,right,2,D2,7.294326754024454
55,right,3,D1,9.1153075489021
55,right,4,D3,7.7359057114047225
55,right,5,D1,13.890940359593001
55,right,6,D3,4.570236095604205
55,right,7,D2,4.167393727963969
55,right,8,D5,4.706350014346394
55,right,9,D4,6.346753652128106
55,right,10,D4,9.66868956393377
55,right,11,D5,2.9358437339458128
55,right,12,D5,5.806451612903225
55,right,13,D2,11.711196294459123
55,right,14,D5,4.516129032258064
55,right,15,D3,5.8555981472295615
55,right,16,D4,7.430823446573313
55,right,17,D2,2.3452946161005905
55,right,18,D4,5.7075574706349
55,right,19,D2,8.657546626291007
55,right,20,D4,4.622797707866506
55,right,21,D5,1.9643679727993215
55,right,22,D3,7.29310244571036
55,right,23,D1,7.4636795236328695
55,right,24,D4,6.240464783186336
55,right,25,D5,6.1871613844402775
55,right,26,D5,8.429391976536902
55,right,27,D5,4.006424680150972
55,right,28,D3,4.419827938798473
55,right,29,D2,4.9771377465215965
55,right,30,D3,10.350274566733248
55,right,31,D4,5.416978215452038
55,right,32,D4,8.138907554744131
55,right,33,D2,6.5763793923873894
55,right,34,D2,5.71784543876048
55,right,35,D3,1.2628461048898525
55,right,36,D1,9.1272246008375
55,right,37,D1,4.060108202005319
55,right,38,D3,5.170566188340568
55,right,39,D5,4.167997212167696
55,right,40,D3,2.1573055970043695
55,right,41,D2,8.489997815026138
55,right,42,D2,8.055106253831834
55,right,43,D4,7.713201461669961
55,right,44,D5,5.220840091564777
55,right,45,D2,5.74354185856506
55,right,46,D4,8.422813440683747
55,right,47,D2,9.691702764637972
55,right,48,D5,6.691901372514297
55,right,49,D3,6.015330633457437
55,right,50,D3,0.9668987347887803
55,right,51,D1,9.619252160620897
55,right,52,D4,9.800013003610731
55,right,53,D5,3.55235301145585
55,right,54,D4,6.057813487779585
55,right,55,D5,3.908824360167651
55,right,56,D3,7.7707757281901015
55,right,57,D2,6.491441365716528
55,right,58,D1,7.053076320279819
55,right,59,D3,8.248039441154965
55,right,60,D3,7.7359057114047225
55,right,61,D4,9.958589597202598
55,right,62,D5,5.803619120741828
55,right,63,D2,6.818826121000765
55,right,64,D4,5.7731970807632305
55,right,65,D3,2.8255675824711672
55,right,66,D2,7.098969026914518
55,right,67,D2,4.690589232201181
55,right,68,D4,12.689213890982886
55,right,69,D5,5.993522488273068
55,right,70,D1,12.514108474057487
55,right,71,D5,6.89345607062746
55,right,72,D4,5.565459086489172
55,right,73,D2,4.554440956573926
55,right,74,D4,8.164368027771983
55,right,75,D3,5.718458038575671
55,right,76,D5,7.131071117446735
55,right,77,D2,6.768291143521462
55,right,78,D5,6.681269914399458
55,right,79,D5,5.563948960913242
55,right,80,D2,2.9413839141653075
55,right,81,D3,6.88526011740392
55,right,82,D5,4.913084537014566
55,right,83,D4,3.973249843389118
55,right,84,D4,6.750592888889208
55,right,85,D3,10.301821768248601
55,right,86,D2,5.882767828330615
55,right,87,D1,5.428045675251764
55,right,88,D1,7.729261650344402
55,right,89,D4,6.121829559141931
55,right,90,D3,1.817625945710169
