subject,hand,trial,digit,absolute_error
59,left,1,D3,7.053076320279819
59,left,2,D2,2.804400699596407
59,left,3,D1,3.3112582781456954
59,left,4,D3,3.551514993311438
59,left,5,D1,3.7527593818984544
59,left,6,D3,4.537658499779271
59,left,7,D2,0.48344936739439015
59,left,8,D5,6.513654810302117
59,left,9,D4,5.565459086489172
59,left,10,D4,2.873066259787029
59,left,11,D5,6.65061943095978
59,left,12,D5,4.773178284700535
59,left,13,D2,0.6163730277155341
59,left,14,D5,3.635251891420338
59,left,15,D3,2.727530448400306
59,left,16,D2,2.6556789289846026
59,left,17,D4,4.069453777372066
59,left,18,D4,5.16298874401546
59,left,19,D3,5.610926143259021
59,left,20,D1,6.292992484375781
59,left,21,D5,5.952284224023528
59,left,22,D4,4.091980272258371
59,left,23,D5,0.8880882528639625
59,left,24,D2,1.399371320473731
59,left,25,D2,34.583262857891796
59,left,26,D4,5.467920054715312
59,left,27,D5,2.782729543244586
59,left,28,D3,0.8602150537634408
59,left,29,D2,2.164986197917451
59,left,30,D4,5.893103918397965
59,left,31,D2,3.2066964158115026
59,left,32,D3,3.64655122285518
59,left,33,D5,6.487292088879186
59,left,34,D1,141.97618289969978
59,left,35,D4,1.9852005035741802
59,left,36,D3,3.682476102131186
59,left,37,D1,8.950768265109668
59,left,38,D2,0.7817648720335303
59,left,39,D4,4.37433604377225
59,left,40,D4,5.13140194730147
59,left,41,D5,3.76510957651143
59,left,42,D3,5.952284224023528
59,left,43,D4,4.751737984246647
59,left,44,D5,5.240179160530583
59,left,45,D3,9.464940221228218
59,left,46,D2,0.48344936739439015
59,left,47,D5,3.255879372440314
59,left,48,D3,2.250197629629736
59,left,49,D1,2.164986197917451
59,left,50,D2,3.4211695841202663
59,left,51,D4,4.456229230956253
59,left,52,D3,4.647710539408851
59,left,53,D2,4.45617233446797
59,left,54,D5,4.939197911871102
59,left,55,D4,4.518140470460722
59,left,56,D2,3.089209924888756
59,left,57,D2,0.6163730277155341
59,left,58,D2,2.228086167233985
59,left,59,D5,3.0429516877449907
59,left,60,D1,4.680440001145613
59,left,61,D3,29.7032401311555
59,left,62,D1,3.4297416486077945
59,left,63,D2,2.9959099083084872
59,left,64,D3,4.775348197160938
59,left,65,D3,2.127390587841333
59,left,66,D5,3.3459506862571486
59,left,67,D3,5.899279894690477
59,left,68,D5,4.323675715481665
59,left,69,D5,4.706350014346394
59,left,70,D4,4.736329956038875
59,left,71,D4,2.664264758591888
59,left,72,D4,6.577698559459592
59,left,73,D4,5.259277814204756
59,left,74,D2,10.26280389460294
59,left,75,D3,4.858226096031415
59,left,76,D4,6.31567446101322
59,left,77,D5,5.16298874401546
59,left,78,D4,4.091980272258371
59,left,79,D2,3.046866262813379
