subject,hand,run,volume,displacement
13,left,1,1,0.335736
13,left,1,2,0.376854
13,left,1,3,0.367315
13,left,1,4,0.330668
13,left,1,5,0.382133
13,left,1,6,0.360243
13,left,1,7,0.390846
13,left,1,8,0.313287
13,left,1,9,0.357086
13,left,1,10,0.299662
13,left,1,11,0.327746
13,left,1,12,0.334584
13,left,1,13,0.305853
13,left,1,14,0.352789
13,left,1,15,0.273539
13,left,1,16,0.331306
13,left,1,17,0.267349
13,left,1,18,0.303599
13,left,1,19,0.309225
13,left,1,20,0.287462
13,left,1,21,0.34074
13,left,1,22,0.28768
13,left,1,23,0.342818
13,left,1,24,0.277639
13,left,1,25,0.363764
13,left,1,26,0.295991
13,left,1,27,0.307076
13,left,1,28,0.310685
13,left,1,29,0.263408
13,left,1,30,0.308755
13,left,1,31,0.231691
13,left,1,32,0.31711
13,left,1,33,0.270842
13,left,1,34,0.285653
13,left,1,35,0.253637
13,left,1,36,0.226066
13,left,1,37,0.28319
13,left,1,38,0.238717
13,left,1,39,0.302134
13,left,1,40,0.215881
13,left,1,41,0.256673
13,left,1,42,0.188109
13,left,1,43,0.21117
13,left,1,44,0.175152
13,left,1,45,0.193615
13,left,1,46,0.189268
13,left,1,47,0.143306
13,left,1,48,0.190964
13,left,1,49,0.107016
13,left,1,50,0.158693
13,left,1,51,0.076615
13,left,1,52,0.158915
13,left,1,53,0.0960664
13,left,1,54,0.148969
13,left,1,55,0.116901
13,left,1,56,0.105087
13,left,1,57,0.104806
13,left,1,58,0.0933633
13,left,1,59,0.123167
13,left,1,60,0.00264439
13,left,1,61,0.0838746
13,left,1,62,0.0461667
13,left,1,63,0.051243
13,left,1,64,0.0565306
13,left,1,65,0.0719655
13,left,1,66,0.068554
13,left,1,67,0.0936277
13,left,1,68,0.0786388
13,left,1,69,0.0838075
13,left,1,70,0.101598
13,left,1,71,0.0914903
13,left,1,72,0.12728
13,left,1,73,0.0995461
13,left,1,74,0.150974
13,left,1,75,0.120903
13,left,1,76,0.16982
13,left,1,77,0.189991
13,left,1,78,0.133245
13,left,1,79,0.245747
13,left,1,80,0.168784
13,left,1,81,0.10637
13,left,1,82,0.127387
13,left,1,83,0.134927
13,left,1,84,0.14023
13,left,1,85,0.138699
13,left,1,86,0.140271
13,left,1,87,0.144997
13,left,1,88,0.155576
13,left,1,89,0.141138
13,left,1,90,0.163435
13,left,1,91,0.152862
13,left,1,92,0.196048
13,left,1,93,0.179154
13,left,1,94,0.195139
13,left,1,95,0.215257
13,left,1,96,0.215782
13,left,1,97,0.272011
13,left,1,98,0.273297
13,left,1,99,0.276843
13,left,1,100,0.257792
13,left,1,101,0.261893
13,left,1,102,0.314496
13,left,1,103,0.303084
13,left,1,104,0.273883
13,left,1,105,0.325019
13,left,1,106,0.308639
13,left,1,107,0.347987
13,left,1,108,0.362971
13,left,1,109,0.354217
13,left,1,110,0.418609
13,left,1,111,0.383122
13,left,1,112,0.426493
13,left,1,113,0.427026
13,left,1,114,0.419028
13,left,1,115,0.464144
13,left,1,116,0.435504
13,left,1,117,0.505386
13,left,1,118,0.447073
13,left,2,1,0.552207
13,left,2,2,0.483152
13,left,2,3,0.535917
13,left,2,4,0.486358
13,left,2,5,0.501279
13,left,2,6,0.544989
13,left,2,7,0.524531
13,left,2,8,0.545846
13,left,2,9,0.497509
13,left,2,10,0.518519
13,left,2,11,0.448751
13,left,2,12,0.466649
13,left,2,13,0.463909
13,left,2,14,0.458891
13,left,2,15,0.462802
13,left,2,16,0.404634
13,left,2,17,0.431655
13,left,2,18,0.384005
13,left,2,19,0.414611
13,left,2,20,0.366365
13,left,2,21,0.353674
13,left,2,22,0.382091
13,left,2,23,0.337013
13,left,2,24,0.35916
13,left,2,25,0.305445
13,left,2,26,0.324529
13,left,2,27,0.281007
13,left,2,28,0.262228
13,left,2,29,0.302364
13,left,2,30,0.254779
13,left,2,31,0.261552
13,left,2,32,0.266678
13,left,2,33,0.215893
13,left,2,34,0.24708
13,left,2,35,0.214298
13,left,2,36,0.212707
13,left,2,37,0.232665
13,left,2,38,0.185323
13,left,2,39,0.212855
13,left,2,40,0.162175
13,left,2,41,0.196864
13,left,2,42,0.150007
13,left,2,43,0.178363
13,left,2,44,0.135401
13,left,2,45,0.161207
13,left,2,46,0.140374
13,left,2,47,0.124414
13,left,2,48,0.128823
13,left,2,49,0.0917093
13,left,2,50,0.12234
13,left,2,51,0.0763694
13,left,2,52,0.109859
13,left,2,53,0.0870554
13,left,2,54,0.101596
13,left,2,55,0.094984
13,left,2,56,0.086264
13,left,2,57,0.0851231
13,left,2,58,0.0588585
13,left,2,59,0.085344
13,left,2,60,0.00908824
13,left,2,61,0.0750294
13,left,2,62,0.0698207
13,left,2,63,0.089818
13,left,2,64,0.0845466
13,left,2,65,0.0992911
13,left,2,66,0.106042
13,left,2,67,0.103086
13,left,2,68,0.0946053
13,left,2,69,0.105022
13,left,2,70,0.0979827
13,left,2,71,0.124374
13,left,2,72,0.107173
13,left,2,73,0.132661
13,left,2,74,0.140913
13,left,2,75,0.148562
13,left,2,76,0.160265
13,left,2,77,0.149309
13,left,2,78,0.177467
13,left,2,79,0.165815
13,left,2,80,0.192777
13,left,2,81,0.167592
13,left,2,82,0.210177
13,left,2,83,0.194811
13,left,2,84,0.230567
13,left,2,85,0.218485
13,left,2,86,0.22106
13,left,2,87,0.232546
13,left,2,88,0.215892
13,left,2,89,0.249585
13,left,2,90,0.229333
13,left,2,91,0.27288
13,left,2,92,0.248074
13,left,2,93,0.294002
13,left,2,94,0.290348
13,left,2,95,0.290187
13,left,2,96,0.304746
13,left,2,97,0.309959
13,left,2,98,0.332934
13,left,2,99,0.321889
13,left,2,100,0.362615
13,left,2,101,0.344698
13,left,2,102,0.367657
13,left,2,103,0.359866
13,left,2,104,0.361197
13,left,2,105,0.398369
13,left,2,106,0.403727
13,left,2,107,0.426007
13,left,2,108,0.41518
13,left,2,109,0.43162
13,left,2,110,0.464221
13,left,2,111,0.437421
13,left,2,112,0.491685
