subject,hand,run,volume,displacement
25,left,1,1,0.390694
25,left,1,2,0.451036
25,left,1,3,0.506324
25,left,1,4,0.422303
25,left,1,5,0.478685
25,left,1,6,0.449639
25,left,1,7,0.364226
25,left,1,8,0.370695
25,left,1,9,0.442414
25,left,1,10,0.333251
25,left,1,11,0.429994
25,left,1,12,0.4061
25,left,1,13,0.333961
25,left,1,14,0.379548
25,left,1,15,0.434364
25,left,1,16,0.372199
25,left,1,17,0.36913
25,left,1,18,0.418618
25,left,1,19,0.313147
25,left,1,20,0.384488
25,left,1,21,0.439492
25,left,1,22,0.309168
25,left,1,23,0.413203
25,left,1,24,0.242269
25,left,1,25,0.150454
25,left,1,26,0.171077
25,left,1,27,0.212312
25,left,1,28,0.123184
25,left,1,29,0.313763
25,left,1,30,0.118518
25,left,1,31,0.183814
25,left,1,32,0.132793
25,left,1,33,0.169013
25,left,1,34,0.197747
25,left,1,35,0.0999242
25,left,1,36,0.153804
25,left,1,37,0.167954
25,left,1,38,0.0986412
25,left,1,39,0.14201
25,left,1,40,0.153289
25,left,1,41,0.122179
25,left,1,42,0.0863854
25,left,1,43,0.142237
25,left,1,44,0.137485
25,left,1,45,0.0920294
25,left,1,46,0.138768
25,left,1,47,0.128536
25,left,1,48,0.0532395
25,left,1,49,0.0872076
25,left,1,50,0.111263
25,left,1,51,0.0561938
25,left,1,52,0.117706
25,left,1,53,0.127382
25,left,1,54,0.052199
25,left,1,55,0.129125
25,left,1,56,0.145406
25,left,1,57,0.0390685
25,left,1,58,0.161943
25,left,1,59,0.147787
25,left,1,60,0.00966808
25,left,1,61,0.0668263
25,left,1,62,0.0921305
25,left,1,63,0.0764454
25,left,1,64,0.0974483
25,left,1,65,0.0969635
25,left,1,66,0.0836263
25,left,1,67,0.0948793
25,left,1,68,0.112515
25,left,1,69,0.107493
25,left,1,70,0.103627
25,left,1,71,0.124417
25,left,1,72,0.116079
25,left,1,73,0.145216
25,left,1,74,0.127473
25,left,1,75,0.134866
25,left,1,76,0.156109
25,left,1,77,0.174195
25,left,1,78,0.149173
25,left,1,79,0.18756
25,left,1,80,0.156579
25,left,1,81,0.200471
25,left,1,82,0.208024
25,left,1,83,0.154019
25,left,1,84,0.192236
25,left,1,85,0.192823
25,left,1,86,0.160554
25,left,1,87,0.210728
25,left,1,88,0.165419
25,left,1,89,0.176378
25,left,1,90,0.216417
25,left,1,91,0.21478
25,left,1,92,0.310804
25,left,1,93,0.272734
25,left,1,94,0.235369
25,left,1,95,0.256654
25,left,1,96,0.257652
25,left,1,97,0.341656
25,left,1,98,0.335181
25,left,1,99,0.290788
25,left,1,100,0.356653
25,left,1,101,0.305101
25,left,1,102,0.324188
25,left,1,103,0.423137
25,left,1,104,0.396408
25,left,1,105,0.479526
25,left,1,106,0.559021
25,left,1,107,0.501917
25,left,1,108,0.563829
25,left,1,109,0.618786
25,left,1,110,0.574036
25,left,1,111,0.487931
25,left,1,112,0.535347
25,left,1,113,0.515176
25,left,1,114,0.498233
25,left,1,115,0.53234
25,left,1,116,0.506139
25,left,1,117,0.480221
25,left,1,118,0.541439
25,left,2,1,0.911129
25,left,2,2,0.9645
25,left,2,3,0.918623
25,left,2,4,0.881248
25,left,2,5,0.945821
25,left,2,6,0.947521
25,left,2,7,0.918333
25,left,2,8,0.880021
25,left,2,9,0.882762
25,left,2,10,0.852146
25,left,2,11,0.820306
25,left,2,12,0.843009
25,left,2,13,0.80729
25,left,2,14,0.743585
25,left,2,15,0.791951
25,left,2,16,0.803701
25,left,2,17,0.756331
25,left,2,18,0.836348
25,left,2,19,0.855493
25,left,2,20,0.80604
25,left,2,21,0.82593
25,left,2,22,0.819399
25,left,2,23,0.760481
25,left,2,24,0.772728
25,left,2,25,0.727524
25,left,2,26,0.639651
