subject,hand,run,volume,displacement
35,left,1,1,0.726118
35,left,1,2,0.730892
35,left,1,3,0.732904
35,left,1,4,0.745705
35,left,1,5,0.727563
35,left,1,6,0.724561
35,left,1,7,0.705171
35,left,1,8,0.718223
35,left,1,9,0.676911
35,left,1,10,0.682944
35,left,1,11,0.628297
35,left,1,12,0.657674
35,left,1,13,0.656029
35,left,1,14,0.604839
35,left,1,15,0.606508
35,left,1,16,0.588988
35,left,1,17,0.59321
35,left,1,18,0.55666
35,left,1,19,0.552396
35,left,1,20,0.564546
35,left,1,21,0.532586
35,left,1,22,0.543554
35,left,1,23,0.509283
35,left,1,24,0.526051
35,left,1,25,0.496856
35,left,1,26,0.514156
35,left,1,27,0.48102
35,left,1,28,0.504243
35,left,1,29,0.436562
35,left,1,30,0.454422
35,left,1,31,0.398465
35,left,1,32,0.440368
35,left,1,33,0.412181
35,left,1,34,0.442961
35,left,1,35,0.408516
35,left,1,36,0.42727
35,left,1,37,0.384856
35,left,1,38,0.421559
35,left,1,39,0.387989
35,left,1,40,0.41001
35,left,1,41,0.378474
35,left,1,42,0.409902
35,left,1,43,0.369651
35,left,1,44,0.40556
35,left,1,45,0.338987
35,left,1,46,0.375089
35,left,1,47,0.319245
35,left,1,48,0.383394
35,left,1,49,0.291465
35,left,1,50,0.350512
35,left,1,51,0.266328
35,left,1,52,0.35325
35,left,1,53,0.249847
35,left,1,54,0.359269
35,left,1,55,0.227177
35,left,1,56,0.386945
35,left,1,57,0.189597
35,left,1,58,0.117958
35,left,1,59,0.0605127
35,left,1,60,0.00584309
35,left,1,61,0.214253
35,left,1,62,0.298166
35,left,1,63,0.174194
35,left,1,64,0.130433
35,left,1,65,0.370134
35,left,1,66,0.259604
35,left,1,67,0.180726
35,left,1,68,0.332598
35,left,1,69,0.181635
35,left,1,70,0.289748
35,left,1,71,0.179545
35,left,1,72,0.276037
35,left,1,73,0.194348
35,left,1,74,0.315655
35,left,1,75,0.212681
35,left,1,76,0.282857
35,left,1,77,0.247578
35,left,1,78,0.264133
35,left,1,79,0.352312
35,left,1,80,0.291263
35,left,1,81,0.342754
35,left,1,82,0.269966
35,left,1,83,0.343068
35,left,1,84,0.322588
35,left,1,85,0.35285
35,left,1,86,0.290926
35,left,1,87,0.338208
35,left,1,88,0.272843
35,left,1,89,0.352407
35,left,1,90,0.303105
35,left,1,91,0.403658
35,left,1,92,0.322706
35,left,1,93,0.393816
35,left,1,94,0.337407
35,left,1,95,0.402531
35,left,1,96,0.343371
35,left,1,97,0.394575
35,left,1,98,0.389682
35,left,1,99,0.408773
35,left,1,100,0.424005
35,left,1,101,0.492237
35,left,1,102,0.43929
35,left,1,103,0.379154
35,left,1,104,0.445912
35,left,1,105,0.513731
35,left,1,106,0.963184
35,left,1,107,0.641635
35,left,1,108,0.491127
35,left,1,109,0.569447
35,left,1,110,0.576338
35,left,1,111,0.483192
35,left,1,112,0.638176
35,left,1,113,0.501645
35,left,1,114,0.595509
