subject,hand,run,volume,displacement
32,left,1,1,0.221775
32,left,1,2,0.22363
32,left,1,3,0.221908
32,left,1,4,0.214648
32,left,1,5,0.254831
32,left,1,6,0.203972
32,left,1,7,0.27673
32,left,1,8,0.215398
32,left,1,9,0.215942
32,left,1,10,0.281256
32,left,1,11,0.202089
32,left,1,12,0.252732
32,left,1,13,0.188585
32,left,1,14,0.209971
32,left,1,15,0.23264
32,left,1,16,0.230588
32,left,1,17,0.269221
32,left,1,18,0.272087
32,left,1,19,0.304565
32,left,1,20,0.466291
32,left,1,21,0.334364
32,left,1,22,0.287287
32,left,1,23,0.245892
32,left,1,24,0.20024
32,left,1,25,0.240177
32,left,1,26,0.18743
32,left,1,27,0.180703
32,left,1,28,0.163033
32,left,1,29,0.135119
32,left,1,30,0.164354
32,left,1,31,0.118799
32,left,1,32,0.151523
32,left,1,33,0.156197
32,left,1,34,0.138259
32,left,1,35,0.154352
32,left,1,36,0.176822
32,left,1,37,0.148441
32,left,1,38,0.163348
32,left,1,39,0.132383
32,left,1,40,0.168296
32,left,1,41,0.122478
32,left,1,42,0.121308
32,left,1,43,0.136992
32,left,1,44,0.0973166
32,left,1,45,0.136032
32,left,1,46,0.0877686
32,left,1,47,0.104156
32,left,1,48,0.0872122
32,left,1,49,0.119032
32,left,1,50,0.113894
32,left,1,51,0.100785
32,left,1,52,0.120798
32,left,1,53,0.0747552
32,left,1,54,0.120977
32,left,1,55,0.090639
32,left,1,56,0.0993289
32,left,1,57,0.110708
32,left,1,58,0.106685
32,left,1,59,0.0938553
32,left,1,60,0.00461979
32,left,1,61,0.146932
32,left,1,62,0.144134
32,left,1,63,0.174613
32,left,1,64,0.250706
32,left,1,65,0.173377
32,left,1,66,0.224165
32,left,1,67,0.239496
32,left,1,68,0.237453
32,left,1,69,0.227876
32,left,1,70,0.134172
32,left,1,71,0.116731
32,left,1,72,0.108631
32,left,1,73,0.263044
32,left,1,74,0.22076
32,left,1,75,0.220941
32,left,1,76,0.2346
32,left,1,77,0.159447
32,left,1,78,0.167798
32,left,1,79,0.156375
32,left,1,80,0.139825
32,left,1,81,0.16431
32,left,1,82,0.14899
32,left,1,83,0.166293
32,left,1,84,0.144441
32,left,1,85,0.165063
32,left,1,86,0.154174
32,left,1,87,0.190774
32,left,1,88,0.259446
32,left,1,89,0.309844
32,left,1,90,0.330018
32,left,1,91,0.289916
32,left,1,92,0.327513
32,left,1,93,0.249147
32,left,1,94,0.312177
32,left,1,95,0.261072
32,left,1,96,0.268664
32,left,1,97,0.283749
32,left,1,98,0.246998
32,left,1,99,0.285353
32,left,1,100,0.290139
32,left,1,101,0.29475
32,left,1,102,0.341949
32,left,1,103,0.302362
32,left,1,104,0.362331
32,left,1,105,0.350864
32,left,1,106,0.371819
32,left,1,107,0.391559
32,left,1,108,0.356169
32,left,1,109,0.393723
32,left,1,110,0.375175
32,left,1,111,0.389834
32,left,1,112,0.397116
32,left,1,113,0.393497
32,left,1,114,0.434063
32,left,1,115,0.397058
32,left,1,116,0.453638
32,left,1,117,0.401037
32,left,1,118,0.437332
32,left,2,1,0.699352
32,left,2,2,0.686093
32,left,2,3,0.632385
32,left,2,4,0.686464
32,left,2,5,0.650716
32,left,2,6,0.640258
32,left,2,7,0.614493
32,left,2,8,0.555848
32,left,2,9,0.585672
32,left,2,10,0.512081
32,left,2,11,0.512863
32,left,2,12,0.484859
32,left,2,13,0.453129
32,left,2,14,0.457831
32,left,2,15,0.431969
32,left,2,16,0.429386
32,left,2,17,0.426387
32,left,2,18,0.378901
32,left,2,19,0.39489
32,left,2,20,0.369851
32,left,2,21,0.311789
32,left,2,22,0.332152
32,left,2,23,0.299437
32,left,2,24,0.26131
32,left,2,25,0.289463
32,left,2,26,0.247108
32,left,2,27,0.308028
32,left,2,28,0.245522
32,left,2,29,0.246718
32,left,2,30,0.267859
32,left,2,31,0.229094
32,left,2,32,0.237542
32,left,2,33,0.226516
32,left,2,34,0.203965
32,left,2,35,0.227268
