subject,hand,trial,digit,absolute_error
56,left,1,D1,3.4614453707600243
56,left,2,D5,3.927208743431985
56,left,3,D4,2.127390587841333
56,left,4,D2,6.690628975436035
56,left,5,D5,2.466053533336448
56,left,6,D2,2.1618378577408324
56,left,7,D4,1.6745275727987523
56,left,8,D3,6.098335022626191
56,left,9,D4,5.796078754905272
56,left,10,D5,4.773178284700535
56,left,11,D3,4.537658499779271
56,left,12,D5,4.5147472912987014
56,left,13,D1,4.92458632475727
56,left,14,D3,6.415982526426198
56,left,15,D4,5.699298208096811
56,left,16,D2,3.6775805711236162
56,left,17,D2,2.3125071365117
56,left,18,D3,25.60820228071262
56,left,19,D1,2.6836968105240357
56,left,20,D3,5.975763563825689
56,left,21,D3,8.783397220844343
56,left,22,D3,11.677613938600677
56,left,23,D2,2.7497927025002555
56,left,24,D5,5.8718501696169865
56,left,25,D1,2.5250179326173097
56,left,26,D5,6.09591317651205
56,left,27,D4,7.695136780757368
56,left,28,D4,6.216617770047739
56,left,29,D2,7.053076320279819
56,left,30,D5,2.3689929633864706
56,left,31,D3,1.5053763440860215
56,left,32,D2,2.259070235230361
56,left,33,D4,5.610926143259021
56,left,34,D4,27.025018888223542
56,left,35,D5,3.562164102496642
56,left,36,D2,4.222475671120337
56,left,37,D2,1.6979995630052276
56,left,38,D4,6.271622370600663
56,left,39,D3,1.768552922661299
56,left,40,D3,26.91490731669515
56,left,41,D4,4.965901662697911
56,left,42,D5,4.388864837603598
56,left,43,D5,3.306766407169029
56,left,44,D2,1.075268817204301
56,left,45,D4,3.0905077262693155
56,left,46,D5,6.58616869466641
56,left,47,D5,4.601642569177204
56,left,48,D3,2.931829697680735
56,left,49,D4,6.481777649524367
56,left,50,D1,3.0935806922201388
56,left,51,D2,12.570304559429506
56,left,52,D3,6.48514279877214
56,left,53,D2,5.547862175723622
56,left,54,D1,6.015349010538673
56,left,55,D4,8.055399100809632
56,left,56,D5,1.9337974695775606
56,left,57,D3,6.578431658342078
56,left,58,D1,6.384589862663557
56,left,59,D4,9.280742076660417
56,left,60,D2,0.3081865138577671
56,left,61,D4,6.186492247131808
56,left,62,D2,5.5354987427294375
56,left,63,D2,10.167613772097377
56,left,64,D5,1.579328642257647
56,left,65,D2,4.128326868516085
56,left,66,D5,7.940802014296721
56,left,67,D5,6.201315484429796
56,left,68,D3,4.159343456522304
56,left,69,D1,4.95334526004754
56,left,70,D4,4.37433604377225
56,left,71,D3,1.3925880604882597
56,left,72,D3,6.293751494743602
56,left,73,D2,1.3090695811439952
56,left,74,D2,3.8919481840987693
56,left,75,D3,5.8716874678916255
56,left,76,D4,5.452877837130507
56,left,77,D2,2.727530448400306
56,left,78,D5,3.4871386959513915
56,left,79,D4,2.259070235230361
56,left,80,D4,2.4064384235201772
56,left,81,D5,4.180342646345821
56,left,82,D2,5.360827940738829
56,left,83,D5,3.7885383146695575
56,left,84,D3,4.787164612198198
56,left,85,D1,7.7586088786510725
56,left,86,D5,0.3081865138577671
56,left,87,D1,6.561504065658375
56,left,88,D4,12.543244741201326
56,left,89,D3,0.8880882528639625
56,left,90,D3,3.157130199510472
56,right,1,D4,5.507731137399508
56,right,2,D3,6.577698559459592
56,right,3,D2,12.171806750979963
56,right,4,D4,3.3444760668491926
56,right,5,D3,4.216255863461736
56,right,6,D5,4.351044306549512
56,right,7,D3,1.2327460554310683
56,right,8,D2,0.9088129728550846
56,right,9,D5,7.443713846530698
56,right,10,D5,2.9358437339458128
56,right,11,D2,1.86666228632202
56,right,12,D3,7.096774193548386
56,right,13,D1,8.393960414442484
56,right,14,D4,1.2903225806451613
56,right,15,D2,4.92458632475727
56,right,16,D4,7.860268740795874
56,right,17,D1,8.396227922842387
56,right,18,D5,7.969228388398148
56,right,19,D1,3.395999126010455
56,right,20,D3,2.164986197917451
56,right,21,D5,4.664598632125198
56,right,22,D2,2.7497927025002555
56,right,23,D5,8.316856165109773
56,right,24,D3,3.908824360167651
56,right,25,D4,8.352449918664929
56,right,26,D4,3.927208743431985
56,right,27,D3,3.551514993311438
56,right,28,D1,6.654159971277527
56,right,29,D2,1.3925880604882597
56,right,30,D4,9.71645219206283
56,right,31,D4,1.579328642257647
56,right,32,D2,0.6163730277155341
56,right,33,D2,2.0456478363002293
56,right,34,D3,5.902815277870072
56,right,35,D5,9.231019558666429
56,right,36,D5,3.5768193642956043
56,right,37,D4,6.630051173291308
56,right,38,D3,2.5761206267025054
56,right,39,D3,2.798742640947462
56,right,40,D5,0.4910919931998304
56,right,41,D5,6.578431658342078
56,right,42,D3,5.110293301837087
56,right,43,D3,4.7773075996528656
56,right,44,D1,7.936784069268777
56,right,45,D4,7.443713846530698
56,right,46,D2,5.026778496350996
56,right,47,D2,5.660691018721299
56,right,48,D4,2.8067774408268122
56,right,49,D5,6.58616869466641
56,right,50,D2,2.4377603790715257
56,right,51,D2,5.149618082347699
56,right,52,D4,5.180139092590037
56,right,53,D5,5.235709839376198
56,right,54,D1,9.359302421905163
56,right,55,D4,4.333631717431869
56,right,56,D2,9.748116423417818
56,right,57,D3,6.972143091459667
56,right,58,D4,3.908824360167651
56,right,59,D3,6.165455053674049
56,right,60,D2,5.252049856276067
56,right,61,D4,3.0935806922201388
56,right,62,D1,5.3179430413382915
56,right,63,D5,8.880882528639626
56,right,64,D5,3.55235301145585
56,right,65,D2,7.702770557112464
56,right,66,D3,10.129199224029739
56,right,67,D2,4.388864837603598
56,right,68,D5,2.3125071365117
56,right,69,D4,5.1819943651555205
56,right,70,D5,7.341757645686289
56,right,71,D3,5.023582718396257
56,right,72,D1,10.965570564321013
56,right,73,D5,5.067891697028867
56,right,74,D4,6.021505376344086
56,right,75,D5,4.060108202005319
56,right,76,D1,10.706875643251632
56,right,77,D3,4.243589767169519
56,right,78,D3,1.1245080146505102
56,right,79,D2,6.6364687916868785
56,right,80,D2,1.817625945710169
56,right,81,D2,5.547862175723622
56,right,82,D3,7.683863477110813
56,right,83,D1,10.014645914176917
56,right,84,D5,1.86666228632202
56,right,85,D4,0.7896643211288235
56,right,86,D4,8.902661026061015
56,right,87,D4,6.67752869221852
56,right,88,D2,2.3691877414198013
56,right,89,D5,5.610926143259021
56,right,90,D3,5.170566188340568
