subject,hand,trial,digit,absolute_error
61,left,1,D2,1.075268817204301
61,left,2,D2,1.9643679727993215
61,left,3,D5,14.171872922306235
61,left,4,D3,6.511758744880628
61,left,5,D1,7.5301181424662
61,left,6,D3,5.05138441955941
61,left,7,D2,3.7719131115486224
61,left,8,D5,34.12490602009702
61,left,9,D4,2.4282560706401766
61,left,10,D4,3.7610370799304818
61,left,11,D5,26.249327459746727
61,left,12,D4,7.022643737213006
61,left,13,D1,4.569553457801535
61,left,14,D5,16.022561873706838
61,left,15,D3,1.7060222890648526
61,left,16,D2,2.3125071365117
61,left,17,D4,11.928469140716125
61,left,18,D3,6.613532814338058
61,left,19,D5,14.576724479383232
61,left,20,D2,0.9668987347887803
61,left,21,D3,3.9483216056441175
61,left,22,D5,13.408113571278312
61,left,23,D4,2.2490160293010204
61,left,24,D2,0.48344936739439015
61,left,25,D3,0.3081865138577671
61,left,26,D3,7.313688136789948
61,left,27,D3,9.075316999558542
61,left,28,D1,5.610926143259021
61,left,29,D4,5.658961682600165
61,left,30,D5,8.948641273545585
61,left,31,D2,6.178419849777512
61,left,32,D2,3.2807520328291875
61,left,33,D4,3.255879372440314
61,left,34,D5,15.691042509459841
61,left,35,D4,2.525692209779705
61,left,36,D1,9.718304175518139
61,left,37,D2,4.498032058602041
61,left,38,D4,1.0856091350503527
61,left,39,D4,2.8255675824711672
61,left,40,D4,1.6039956316065496
61,left,41,D3,18.362823497422514
61,left,42,D1,3.55235301145585
61,left,43,D2,3.293084347333205
61,left,44,D2,2.1953895648888038
61,left,45,D5,10.448891603937602
61,left,46,D5,19.636109258770755
61,left,47,D3,4.025545215786053
61,left,48,D5,13.341127629194585
61,left,49,D2,1.2784769236767053
61,left,50,D1,10.536918339773884
61,left,51,D5,14.259312521401217
61,left,52,D4,4.570236095604205
61,left,53,D3,25.669315943368673
61,left,54,D3,3.089209924888756
61,left,55,D1,6.011390066061674
61,left,56,D3,33.81901732449088
61,left,57,D3,9.700052712474832
61,left,58,D5,8.22323085953741
61,left,59,D1,9.76763811732094
61,left,60,D4,10.96774193548387
61,left,61,D5,7.3551611422472325
61,left,62,D2,5.467920054715312
61,left,63,D3,4.993103041434023
61,left,64,D5,9.341685343930578
61,left,65,D5,28.624984564634666
61,left,66,D3,1.399371320473731
61,left,67,D4,1.776176505727925
61,left,68,D2,0.48344936739439015
61,left,69,D2,2.3125071365117
61,left,70,D4,1.4503481021831706
61,left,71,D2,3.0429516877449907
61,left,72,D4,6.724889392614875
61,left,73,D4,2.187168021886125
61,left,74,D3,0.2150537634408602
61,left,75,D5,15.113638568775082
61,left,76,D4,3.255879372440314
61,left,77,D5,8.509562351365332
61,left,78,D1,4.622797707866506
61,left,79,D2,5.7075574706349
61,left,80,D5,11.860870939266809
61,left,81,D3,4.419827938798473
61,left,82,D2,2.1953895648888038
61,left,83,D1,4.109804735874062
61,left,84,D2,4.554440956573926
61,left,85,D5,7.22711261110078
61,left,86,D3,5.5999868589660595
61,left,87,D4,5.510143704439281
61,left,88,D4,3.8078125044384166
61,left,89,D2,3.1464962421878906
61,left,90,D3,10.536918339773884
61,right,1,D3,1.9983601826552437
61,right,2,D2,11.443397536942005
61,right,3,D1,7.182093991870164
61,right,4,D3,9.763959888712948
61,right,5,D1,1.5635297440670606
61,right,6,D3,3.255879372440314
61,right,7,D2,0.22075055187637968
61,right,8,D5,8.840491068410294
61,right,9,D4,0.48344936739439015
61,right,10,D4,8.25752738398176
61,right,11,D5,1.2628461048898525
61,right,12,D5,3.089209924888756
61,right,13,D2,1.9354838709677418
61,right,14,D5,8.055399100809632
61,right,15,D3,6.843409526396694
61,right,16,D4,1.8434904421418878
61,right,17,D2,4.834493673943902
61,right,18,D4,2.901809560370914
61,right,19,D5,3.4094130605003823
61,right,20,D2,8.938312000412875
61,right,21,D4,0.4910919931998304
61,right,22,D1,1.9852005035741802
61,right,23,D4,2.8255675824711672
61,right,24,D2,5.647664364767145
61,right,25,D3,3.927208743431985
61,right,26,D3,1.5214758438724953
61,right,27,D4,2.873066259787029
61,right,28,D2,10.047165436792515
61,right,29,D5,5.400986772595529
61,right,30,D3,9.282180374176983
61,right,31,D3,3.005695033030837
61,right,32,D5,5.236278324575981
61,right,33,D1,2.013142285993559
61,right,34,D5,8.667263434863738
61,right,35,D2,1.6446079145855195
61,right,36,D4,3.5434668042881428
61,right,37,D3,5.95560151072254
61,right,38,D5,2.9465519591989824
61,right,39,D3,4.351044306549512
61,right,40,D5,10.981483366808252
61,right,41,D4,4.451330513030507
61,right,42,D4,7.373961768567551
61,right,43,D2,0.8880882528639625
61,right,44,D3,7.219315270560532
61,right,45,D5,2.5900695462950183
61,right,46,D2,3.046866262813379
61,right,47,D2,5.5999868589660595
61,right,48,D4,3.2568274051510584
61,right,49,D3,11.045640330643778
61,right,50,D1,5.951909710163899
61,right,51,D4,1.817625945710169
61,right,52,D5,8.027914233014776
61,right,53,D1,1.6039956316065496
61,right,54,D2,5.472354104234712
61,right,55,D3,11.928469140716125
61,right,56,D4,10.910121793601224
61,right,57,D5,2.127390587841333
61,right,58,D4,2.6481354985235046
61,right,59,D5,3.7885383146695575
61,right,60,D2,10.8137951928986
61,right,61,D5,12.568472027962395
61,right,62,D3,1.3925880604882597
61,right,63,D1,19.282497878134667
61,right,64,D4,7.53021915302286
61,right,65,D5,2.7736786247199037
61,right,66,D3,27.681133563044774
61,right,67,D4,6.859483297215589
61,right,68,D2,8.871823926605122
61,right,69,D2,11.603234606983113
61,right,70,D1,0.8602150537634408
61,right,71,D3,5.220840091564777
61,right,72,D2,0.9245595415733012
61,right,73,D2,3.0905077262693155
61,right,74,D4,11.39928122173797
61,right,75,D3,8.32775022140518
61,right,76,D3,2.6200895802652915
61,right,77,D3,2.417246836971951
61,right,78,D4,9.352973499835093
61,right,79,D4,8.509562351365332
61,right,80,D1,6.654159971277527
61,right,81,D5,3.0188346353334605
61,right,82,D1,3.384145571760731
61,right,83,D2,9.258302300732113
61,right,84,D4,16.218230222197963
61,right,85,D2,2.005110211152479
61,right,86,D3,2.7851761209765193
61,right,87,D5,5.3179430413382915
61,right,88,D5,2.0888820907323895
61,right,89,D5,3.7719131115486224
61,right,90,D2,3.1464962421878906
