subject,hand,trial,digit,absolute_error
50,left,1,D2,1.3418484052620179
50,left,2,D1,6.481254254328717
50,left,3,D5,3.225806451612903
50,left,4,D2,1.7204301075268815
50,left,5,D5,4.451330513030507
50,left,6,D1,4.167393727963969
50,left,7,D5,3.7154117232866564
50,left,8,D4,6.545347905719975
50,left,9,D3,5.180139092590037
50,left,10,D3,2.711149513234841
50,left,11,D4,30.309806770844318
50,left,12,D3,4.342436540201411
50,left,13,D5,2.1953895648888038
50,left,14,D4,2.8303455093606495
50,left,15,D2,6.037669270666921
50,left,16,D3,5.387645802713575
50,left,17,D4,4.706350014346394
50,left,18,D2,3.9483216056441175
50,left,19,D3,2.0888820907323895
50,left,20,D3,1.5053763440860215
50,left,21,D2,3.8772570285265875
50,left,22,D3,1.776176505727925
50,left,23,D4,1.5687833381154646
50,left,24,D4,5.86365939536147
50,left,25,D5,2.250197629629736
50,left,26,D4,4.091295672600459
50,left,27,D2,7.6073792193624765
50,left,28,D5,2.8067774408268122
50,left,29,D1,3.8078125044384166
50,left,30,D4,2.324759130634261
50,left,31,D2,2.013142285993559
50,left,32,D5,4.564427531617486
50,left,33,D3,5.1819943651555205
50,left,34,D1,7.297454377115909
50,left,35,D5,0.48344936739439015
50,left,36,D2,3.3444760668491926
50,left,37,D2,2.4654921108621366
50,left,38,D5,0.6163730277155341
50,left,39,D3,7.311827956989247
50,left,40,D4,2.150537634408602
50,left,41,D3,0.7896643211288235
50,left,42,D5,3.1943296603944424
50,left,43,D2,2.228086167233985
50,left,44,D2,1.4503481021831706
50,left,45,D4,5.120504381455515
50,left,46,D5,1.3925880604882597
50,left,47,D3,2.657721619603274
50,left,48,D4,2.228086167233985
50,left,49,D1,4.737985926772941
50,left,50,D1,5.118066867194558
50,left,51,D4,6.4553884359675395
50,left,52,D3,6.021505376344086
50,left,53,D2,4.368452957733498
50,left,54,D5,3.7154117232866564
50,left,55,D3,0.9668987347887803
50,left,56,D2,0.3081865138577671
50,left,57,D1,5.413521773442529
50,left,58,D1,4.714897183663127
50,left,59,D5,3.8772570285265875
50,left,60,D5,4.060108202005319
50,left,61,D3,2.324759130634261
50,left,62,D5,0.3081865138577671
50,left,63,D2,3.207991263213099
50,left,64,D4,5.161290322580645
50,left,65,D2,0.9821839863996608
50,left,66,D3,4.091980272258371
50,left,67,D3,4.690589232201181
50,left,68,D5,3.4904732262507987
50,left,69,D4,6.796966489984968
50,left,70,D2,2.7497927025002555
50,left,71,D4,1.2628461048898525
50,left,72,D4,3.2406271271643585
50,left,73,D3,3.0429516877449907
50,left,74,D4,5.746132519574058
50,left,75,D4,5.86365939536147
50,left,76,D2,0.4910919931998304
50,left,77,D2,2.4064384235201772
50,left,78,D5,2.6481354985235046
50,left,79,D3,3.55235301145585
50,left,80,D1,4.65567159478346
50,left,81,D2,2.8067774408268122
50,left,82,D5,5.746132519574058
50,left,83,D1,7.107563224259405
50,left,84,D4,2.5900695462950183
50,left,85,D5,3.5768193642956043
50,left,86,D5,1.7345346814170892
50,left,87,D3,4.933823743756558
50,left,88,D2,3.395999126010455
50,left,89,D3,6.58616869466641
50,left,90,D4,10.761748285005023
50,right,1,D4,1.5452538631346577
50,right,2,D3,7.85441748686397
50,right,3,D2,6.513654810302117
50,right,4,D4,3.9793252336265965
50,right,5,D3,3.5581004567092
50,right,6,D5,3.2568274051510584
50,right,7,D2,1.3925880604882597
50,right,8,D5,4.451330513030507
50,right,9,D2,2.873066259787029
50,right,10,D3,1.7452366131253993
50,right,11,D1,5.084473238766949
50,right,12,D3,3.4614453707600243
50,right,13,D4,0.9821839863996608
50,right,14,D5,2.5250179326173097
50,right,15,D2,5.533497708167703
