subject,hand,run,volume,displacement
11,left,1,1,0.631121
11,left,1,2,0.653711
11,left,1,3,0.605609
11,left,1,4,0.565598
11,left,1,5,0.559286
11,left,1,6,0.516355
11,left,1,7,0.524307
11,left,1,8,0.468471
11,left,1,9,0.436626
11,left,1,10,0.474491
11,left,1,11,0.438447
11,left,1,12,0.407153
11,left,1,13,0.419061
11,left,1,14,0.361063
11,left,1,15,0.381709
11,left,1,16,0.380171
11,left,1,17,0.320904
11,left,1,18,0.345133
11,left,1,19,0.301035
11,left,1,20,0.277554
11,left,1,21,0.303039
11,left,1,22,0.335733
11,left,1,23,0.285462
11,left,1,24,0.264935
11,left,1,25,0.26661
11,left,1,26,0.233766
11,left,1,27,0.265666
11,left,1,28,0.229391
11,left,1,29,0.231604
11,left,1,30,0.206858
11,left,1,31,0.160433
11,left,1,32,0.165318
11,left,1,33,0.163743
11,left,1,34,0.128508
11,left,1,35,0.113675
11,left,1,36,0.148378
11,left,1,37,0.0881981
11,left,1,38,0.100975
11,left,1,39,0.0976537
11,left,1,40,0.0787806
11,left,1,41,0.111885
11,left,1,42,0.0864512
11,left,1,43,0.0706423
11,left,1,44,0.0929608
11,left,1,45,0.0688514
11,left,1,46,0.0737359
11,left,1,47,0.0908499
11,left,1,48,0.0572662
11,left,1,49,0.0731397
11,left,1,50,0.0504121
11,left,1,51,0.0488311
11,left,1,52,0.0755334
11,left,1,53,0.0594378
11,left,1,54,0.0371909
11,left,1,55,0.0627603
11,left,1,56,0.0656101
11,left,1,57,0.037237
11,left,1,58,0.0652986
11,left,1,59,0.0529895
11,left,1,60,0.00999165
11,left,1,61,0.0698662
11,left,1,62,0.0415405
11,left,1,63,0.0642603
11,left,1,64,0.0449124
11,left,1,65,0.0508915
11,left,1,66,0.0640406
11,left,1,67,0.0535889
11,left,1,68,0.0551123
11,left,1,69,0.0403116
11,left,1,70,0.0594099
11,left,1,71,0.0450924
11,left,1,72,0.0568403
11,left,1,73,0.0809527
11,left,1,74,0.0544138
11,left,1,75,0.0753152
11,left,1,76,0.0706771
11,left,1,77,0.071736
11,left,1,78,0.0585735
11,left,1,79,0.0859646
11,left,1,80,0.0753422
11,left,1,81,0.0590475
11,left,1,82,0.0710635
11,left,1,83,0.077747
11,left,1,84,0.0639538
11,left,1,85,0.0930078
11,left,1,86,0.0701464
11,left,1,87,0.113043
11,left,1,88,0.089668
11,left,1,89,0.0867836
11,left,1,90,0.0886241
11,left,1,91,0.119076
11,left,1,92,0.108193
11,left,1,93,0.1075
11,left,1,94,0.126172
11,left,1,95,0.120307
11,left,1,96,0.123555
11,left,1,97,0.135516
11,left,1,98,0.115506
11,left,1,99,0.125823
11,left,1,100,0.151539
11,left,1,101,0.110032
11,left,1,102,0.154072
11,left,1,103,0.142926
11,left,1,104,0.130605
11,left,1,105,0.167718
11,left,1,106,0.133441
11,left,1,107,0.156709
11,left,1,108,0.169878
11,left,1,109,0.148467
11,left,1,110,0.167919
11,left,1,111,0.155397
11,left,1,112,0.163287
11,left,1,113,0.174149
11,left,1,114,0.167258
11,left,1,115,0.159346
11,left,1,116,0.195291
11,left,1,117,0.186139
11,left,1,118,0.183348
11,left,2,1,0.279753
11,left,2,2,0.250819
11,left,2,3,0.284492
11,left,2,4,0.270854
11,left,2,5,0.439109
11,left,2,6,0.365564
11,left,2,7,0.373458
11,left,2,8,0.363434
11,left,2,9,0.332963
11,left,2,10,0.363366
11,left,2,11,0.323121
11,left,2,12,0.316609
11,left,2,13,0.331332
11,left,2,14,0.307078
11,left,2,15,0.282787
11,left,2,16,0.305394
11,left,2,17,0.284915
11,left,2,18,0.257187
11,left,2,19,0.265771
11,left,2,20,0.253024
11,left,2,21,0.237237
11,left,2,22,0.222901
11,left,2,23,0.233194
11,left,2,24,0.225933
11,left,2,25,0.195338
11,left,2,26,0.18557
11,left,2,27,0.19995
11,left,2,28,0.18727
11,left,2,29,0.170792
11,left,2,30,0.187093
11,left,2,31,0.171295
11,left,2,32,0.152433
11,left,2,33,0.161976
11,left,2,34,0.160591
11,left,2,35,0.129324
11,left,2,36,0.161671
11,left,2,37,0.120762
11,left,2,38,0.125228
11,left,2,39,0.154785
11,left,2,40,0.0907562
11,left,2,41,0.132356
11,left,2,42,0.110931
11,left,2,43,0.0908352
11,left,2,44,0.111732
11,left,2,45,0.102325
11,left,2,46,0.0742835
11,left,2,47,0.0921847
11,left,2,48,0.108561
11,left,2,49,0.0840218
11,left,2,50,0.0984966
11,left,2,51,0.124167
11,left,2,52,0.0797455
11,left,2,53,0.0919817
11,left,2,54,0.0993999
11,left,2,55,0.0581222
11,left,2,56,0.0676167
11,left,2,57,0.0978725
11,left,2,58,0.0539877
11,left,2,59,0.0873832
11,left,2,60,0.00644551
11,left,2,61,0.0763111
11,left,2,62,0.0471964
11,left,2,63,0.0473881
11,left,2,64,0.0792511
11,left,2,65,0.0629597
11,left,2,66,0.0646062
11,left,2,67,0.0738125
11,left,2,68,0.0530535
11,left,2,69,0.0873593
11,left,2,70,0.0525754
11,left,2,71,0.0778402
11,left,2,72,0.0629704
11,left,2,73,0.050931
11,left,2,74,0.0683738
11,left,2,75,0.0963482
11,left,2,76,0.0758856
11,left,2,77,0.0696077
11,left,2,78,0.0893467
11,left,2,79,0.0872093
11,left,2,80,0.076927
11,left,2,81,0.0952297
11,left,2,82,0.101017
11,left,2,83,0.0837932
11,left,2,84,0.100504
11,left,2,85,0.0789859
11,left,2,86,0.0947447
11,left,2,87,0.117382
11,left,2,88,0.10603
11,left,2,89,0.108603
11,left,2,90,0.129617
11,left,2,91,0.110102
11,left,2,92,0.143716
11,left,2,93,0.15128
11,left,2,94,0.137708
11,left,2,95,0.149172
11,left,2,96,0.149038
11,left,2,97,0.159626
11,left,2,98,0.17923
11,left,2,99,0.17379
11,left,2,100,0.167448
11,left,2,101,0.202707
11,left,2,102,0.20558
11,left,2,103,0.190687
11,left,2,104,0.215898
11,left,2,105,0.208975
11,left,2,106,0.211668
11,left,2,107,0.209922
11,left,2,108,0.247303
11,left,2,109,0.248784
11,left,2,110,0.226558
11,left,2,111,0.246668
11,left,2,112,0.259454
11,left,2,113,0.257385
11,left,2,114,0.254129
11,left,2,115,0.288836
11,left,2,116,0.287973
11,left,2,117,0.266731
11,left,2,118,0.292221
11,left,3,1,0.307402
11,left,3,2,0.315194
11,left,3,3,0.259349
11,left,3,4,0.308941
11,left,3,5,0.280043
